limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
9286.54,1,2,2,31,0,0,0,0,0,0,9314.51,1937.82,861.47,603.16,5325.62,4548.33,62.26,862.4,603.63,5366.23,188.77,33.65,0
7857.84,2,2,2,29,0,0,0,0,0,0,7763.01,3589.64,2658.45,2303.24,878.97,836.47,143.94,142.87,160.44,35.72,35.72,0.0,0
1071.52,2,2,1,29,2,2,2,0,0,0,958.8,943.44,971.12,1008.48,1023.98,1048.49,10.72,53.58,64.29,42.86,46.43,42.86,0
1785.87,1,1,2,23,0,0,0,0,0,0,109.4,129.48,0.0,0.0,0.0,0.0,129.48,0.0,0.0,0.0,0.0,0.0,1
18215.91,2,2,2,48,0,0,0,0,0,0,4058.08,3455.88,2597.73,2312.56,858.65,849.75,322.14,285.74,714.35,858.65,849.75,803.75,0
1785.87,2,2,1,22,0,0,0,0,0,0,1723.55,1484.06,1269.86,846.9,927.76,32.15,85.72,65.79,35.72,68.86,32.15,1112.6,0
2857.4,2,2,1,45,0,0,0,0,0,0,2934.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10358.07,1,2,2,29,0,2,0,0,0,0,795.68,766.18,88.12,5.93,143.94,324.92,0.0,88.12,7.14,214.3,214.3,214.3,0
17858.74,2,1,2,36,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
714.35,1,2,1,35,1,2,0,0,0,2,202.13,193.66,224.41,266.24,292.2,282.35,0.0,39.54,45.65,35.9,0.0,10.72,0
3571.75,2,2,2,24,0,0,0,0,0,0,3359.44,3438.59,3481.17,2858.61,2876.44,2767.35,133.23,108.33,95.58,99.87,100.22,84.97,0
1785.87,2,1,2,61,3,2,0,0,0,0,2159.41,1944.39,1914.64,0.0,0.0,0.0,0.0,39.29,0.0,0.0,0.0,0.0,1
16787.21,2,2,2,33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27.82,0.0,0.0,0.0,0.0,27.82,0.0,0.0,1
12858.29,2,2,1,31,0,0,0,0,0,0,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,177.52,0
3571.75,2,3,2,46,1,0,2,2,0,0,0.0,7.25,7.25,0.0,280.6,590.91,7.25,0.0,0.0,280.6,357.17,30.9,0
5357.62,1,2,2,27,0,0,0,0,0,0,338.92,419.93,444.25,508.62,546.05,-35.72,89.29,42.93,107.15,37.43,0.0,850.04,0
8572.19,2,1,2,30,0,0,0,0,0,0,120.58,0.0,166.05,54.58,263.52,24.36,0.0,166.05,54.75,263.52,0.0,0.0,0
2857.4,2,4,2,33,0,0,0,0,0,0,208.34,0.0,561.76,330.92,371.46,0.0,0.0,561.76,53.58,50.0,0.0,0.0,0
12858.29,2,1,2,28,0,0,0,0,0,0,2827.43,2902.4,2966.51,3059.63,3123.78,3085.74,142.87,142.87,142.87,142.87,117.87,185.7,0
2857.4,2,1,1,48,0,0,0,0,0,0,42.79,41.08,0.0,0.0,0.0,274.49,41.08,0.0,0.0,0.0,274.49,0.0,1
12858.29,2,1,2,28,0,0,0,0,0,0,824.65,415.32,305.6,163.51,170.87,426.4,428.61,307.1,164.34,171.73,428.5,132.44,0
12143.94,1,2,1,35,0,0,0,0,0,0,1401.16,1455.38,1497.63,1550.03,1596.93,1648.11,71.43,71.43,71.43,71.43,71.43,71.43,0
8215.02,2,1,2,29,0,0,0,0,0,0,318.46,11.36,25.9,92.37,114.22,152.16,11.36,25.9,92.58,114.22,152.16,176.59,0
11072.42,1,2,2,35,0,0,0,0,0,0,4451.0,4535.48,4467.26,4515.26,4742.28,4911.83,214.84,178.8,178.8,357.32,285.99,179.19,0
10358.07,1,1,2,35,0,0,0,0,0,0,8832.22,8929.62,9330.69,7968.28,6626.38,6078.76,1071.52,1035.81,357.17,285.74,1071.52,1714.44,0
1428.7,1,1,1,34,0,0,0,0,0,0,250.67,264.38,299.1,268.06,268.42,325.74,264.99,299.38,268.06,268.42,325.74,220.73,0
1785.87,2,3,1,36,0,0,0,0,0,0,1715.58,1720.69,1739.12,1754.01,707.53,404.11,63.26,75.83,95.54,19.72,35.72,35.72,0
6429.15,1,2,1,37,0,0,0,0,0,0,0.0,0.0,22.18,134.37,0.0,0.0,0.0,22.18,134.37,0.0,0.0,0.0,0
7500.67,2,3,1,35,0,0,0,0,0,0,2845.33,908.72,958.05,1144.1,1337.87,1564.93,107.15,63.97,214.3,214.3,250.02,178.59,0
1785.87,2,2,1,45,0,0,0,0,0,0,1621.22,1650.5,1662.61,717.35,723.78,680.92,82.9,59.29,107.15,35.86,35.82,22.39,0
6071.97,1,3,1,51,0,0,0,0,0,0,1978.61,2017.79,1985.68,1800.77,1619.68,1651.83,285.74,214.3,61.04,58.76,59.04,61.61,0
3571.75,2,2,1,49,0,0,0,0,0,0,1967.46,1762.94,3193.36,2783.25,2810.36,2763.0,89.29,1538.53,98.22,98.22,100.01,101.9,0
17858.74,2,1,2,39,0,0,0,0,0,0,157.76,201.52,310.35,-4.68,-4.68,-4.68,195.27,179.52,0.0,0.0,0.0,0.0,0
17858.74,2,3,2,48,0,0,0,0,0,0,2998.41,904.4,513.05,4425.5,2552.48,1961.75,904.55,513.05,4431.86,2555.26,1961.75,1684.01,0
17858.74,1,3,1,47,0,0,0,0,0,0,59.47,59.47,59.47,59.47,314.49,313.03,59.51,59.51,59.51,314.53,58.04,100.29,0
8572.19,2,2,1,37,0,0,0,0,0,0,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,1
5714.8,2,1,2,25,0,0,0,0,0,0,2715.89,2300.17,1876.31,1409.23,946.69,475.11,99.69,107.15,45.93,31.79,17.75,9.54,0
8572.19,2,2,1,30,1,0,0,2,0,0,0.0,0.0,254.45,245.02,105.69,214.3,0.0,254.45,0.75,105.69,214.3,0.0,1
5357.62,2,3,1,39,0,0,0,0,0,0,3884.45,4020.14,4056.9,4137.73,4227.84,4349.89,184.41,142.87,134.44,142.87,178.59,179.66,0
12858.29,2,2,1,49,0,0,0,0,0,0,535.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86,0
6429.15,2,1,1,44,0,0,0,0,0,0,4954.05,5000.77,5109.49,5203.86,5132.78,4781.96,182.16,189.2,183.16,173.91,177.16,184.91,0
9286.54,2,1,2,39,0,0,0,0,0,0,8251.59,7433.49,7615.64,7218.72,7461.02,7695.51,357.17,357.17,285.74,357.17,357.17,714.35,0
4286.1,2,2,2,23,0,0,0,0,0,0,4154.44,4130.83,3892.17,2985.7,797.25,1148.32,214.98,178.59,178.59,71.43,714.35,357.17,0
1785.87,1,3,2,43,0,0,0,0,0,0,148.8,148.8,150.58,148.8,148.8,148.8,148.8,150.58,147.01,148.8,148.8,148.8,0
6786.32,2,2,2,24,0,0,0,0,0,0,562.19,3807.55,3578.07,3654.18,3736.55,3816.31,3807.55,132.15,135.73,142.87,145.55,357.17,0
5000.45,2,3,2,53,0,0,0,0,0,0,5081.53,5158.25,5133.6,4470.33,3357.37,3258.47,191.34,208.2,222.88,125.01,125.01,142.87,0
3928.92,1,1,2,26,0,0,0,0,0,0,2313.31,2418.93,1753.87,1828.81,1796.2,1804.73,214.3,71.43,107.15,71.43,71.43,107.15,0
1785.87,1,3,1,22,0,0,0,0,0,0,1659.08,1700.12,1730.73,1591.07,1545.0,476.54,78.58,72.01,71.76,74.72,36.43,36.36,0
2500.22,2,2,2,26,0,0,0,0,0,0,3762.41,3601.04,3457.99,3249.15,3072.1,2902.97,128.58,142.51,96.44,82.15,82.15,107.15,0
2143.05,2,2,1,39,0,0,0,0,0,0,2072.22,2124.51,2155.91,1368.23,1268.65,1262.83,85.58,75.36,45.43,44.9,44.47,40.65,0
14286.99,2,1,2,29,0,0,0,0,0,0,198.84,464.72,799.93,941.48,1486.81,596.8,464.72,357.21,179.41,719.71,181.52,147.66,0
5000.45,2,2,1,28,0,0,0,0,0,0,4689.42,4788.18,4851.15,3029.88,3098.6,3172.0,250.02,207.88,136.76,134.05,136.01,169.44,0
3571.75,2,1,1,33,0,0,0,0,0,0,142.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36,1
1785.87,1,3,2,25,1,2,2,0,0,2,1560.32,1596.36,1559.89,1595.11,1768.44,1730.65,71.43,0.0,71.43,214.3,10.72,107.15,0
7500.67,2,2,2,24,0,0,0,0,0,0,38.47,281.53,29.15,10.72,0.0,0.0,284.31,29.15,10.72,0.0,0.0,0.0,1
5357.62,2,2,2,27,0,0,0,0,0,0,5128.89,5282.29,5259.33,4994.95,5100.74,5385.12,222.91,178.59,157.16,160.73,342.89,0.0,0
2857.4,2,2,2,25,0,0,2,0,0,0,2071.4,632.02,285.28,93.65,87.47,-11.82,118.83,1.57,93.9,87.76,0.0,0.0,0
8929.37,2,1,1,34,2,0,0,2,0,0,4942.58,5044.13,5602.57,5423.38,5457.74,5571.82,183.44,642.7,0.0,195.34,202.02,243.27,0
4643.27,2,1,2,27,0,0,0,0,0,0,1303.22,1322.58,1271.36,1292.97,1217.29,1126.6,107.15,107.15,107.15,71.43,107.15,107.15,0
11072.42,1,2,1,41,0,0,0,0,0,0,11594.89,10924.87,11164.1,10399.25,5698.54,3480.24,428.61,433.04,367.89,291.74,196.45,110.05,0
15715.69,1,1,1,37,0,0,0,0,0,0,154.66,298.92,599.55,14.14,21.43,128.44,298.92,599.55,14.14,21.43,128.44,146.26,0
2500.22,2,2,1,33,0,0,0,0,0,0,2382.39,2496.9,2409.14,2210.98,698.31,994.05,1893.03,929.26,1428.7,607.2,857.22,1000.09,0
8572.19,2,1,1,37,0,0,0,0,0,0,6447.61,6255.02,6310.35,5734.48,5383.87,5507.63,286.53,220.06,204.66,195.95,213.84,198.87,0
8215.02,2,1,2,25,0,0,0,0,0,0,26.29,23.04,30.54,0.0,21.07,0.0,23.04,30.54,0.0,21.07,0.0,10.68,0
6429.15,2,1,2,31,0,0,0,0,0,0,295.03,211.48,0.0,0.0,0.0,0.0,211.48,0.0,0.0,0.0,0.0,0.0,1
5357.62,1,2,2,29,0,0,0,0,0,0,551.94,675.95,842.58,993.3,1357.26,0.0,142.87,178.69,178.59,363.96,0.0,0.0,0
1071.52,2,3,1,35,0,0,0,0,0,0,846.4,733.03,741.57,804.89,808.0,407.18,107.15,110.8,107.44,112.01,39.4,0.0,0
9286.54,2,2,1,38,0,0,0,0,0,0,6827.75,6947.83,6798.43,6668.02,6350.03,5921.56,298.49,257.17,232.16,214.3,214.3,228.59,0
714.35,1,2,2,24,0,0,0,0,0,2,539.69,591.05,623.02,579.19,643.88,441.61,71.43,53.58,53.58,71.43,0.0,35.72,0
7500.67,2,2,2,32,0,0,0,2,0,0,3070.45,3164.07,3372.16,3292.97,3303.54,3370.62,142.87,267.88,0.0,107.15,178.59,178.59,0
3214.57,2,2,2,26,2,2,2,2,0,0,3146.82,3248.54,3294.08,3208.04,3117.99,3183.5,296.46,128.58,0.0,117.87,121.44,142.87,1
8215.02,2,1,2,38,0,0,0,0,0,0,92.19,104.62,248.81,69.11,238.06,401.96,104.62,248.81,69.11,238.06,285.74,569.37,0
3571.75,1,1,1,55,0,0,0,0,0,0,647.74,1125.03,612.84,669.99,613.2,0.0,71.43,142.87,71.43,107.15,0.0,0.0,0
19644.61,1,1,2,35,2,2,2,2,2,0,19255.0,19724.4,20200.02,20459.15,29414.77,17907.67,821.5,821.5,642.91,0.0,656.24,648.59,0
2500.22,2,2,2,30,0,0,0,0,0,0,86.76,138.51,177.05,221.77,226.38,235.27,53.58,46.43,53.58,13.57,17.86,17.86,1
714.35,1,2,2,30,0,0,0,0,0,0,1411.13,573.73,610.41,625.27,640.2,661.7,90.94,46.43,25.0,25.0,32.15,21.43,0
1785.87,1,3,1,49,0,0,0,0,0,0,1735.3,1752.66,1788.59,1749.98,706.49,539.41,71.43,178.59,82.33,107.15,19.97,107.15,0
2143.05,2,1,2,31,0,0,0,0,0,0,258.34,57.01,55.79,0.0,0.0,0.0,57.01,55.79,0.0,0.0,0.0,0.0,0
17858.74,1,1,1,50,1,2,2,2,2,2,2673.45,2731.07,2772.07,2812.22,2872.76,2931.26,121.44,107.15,107.15,110.72,111.08,0.0,1
3571.75,1,1,1,63,0,0,0,0,0,0,2186.91,2140.76,2108.69,1883.56,1666.83,1750.48,100.37,105.51,82.4,62.72,113.62,0.0,0
9286.54,1,2,2,31,0,0,0,0,0,0,11.64,11.64,11.64,11.64,11.64,11.64,23.29,11.64,11.64,11.64,11.64,5.14,0
3928.92,2,2,2,25,0,0,0,0,0,0,3968.75,4054.47,3993.75,2835.07,2805.29,2847.79,214.3,178.59,107.15,110.72,107.15,107.15,0
1071.52,1,2,1,23,2,2,2,2,2,2,970.52,1008.09,1045.66,1022.77,1076.06,1090.28,64.29,64.29,5.36,80.36,35.72,0.0,1
12858.29,2,2,1,39,0,0,0,0,0,0,952.94,796.93,685.1,577.02,212.02,547.55,801.29,688.85,580.16,213.09,550.3,1536.53,0
3928.92,1,2,1,51,0,0,0,0,0,0,1641.72,1675.94,1719.44,1762.26,1805.23,1881.92,71.43,71.43,71.43,71.43,107.15,71.43,0
12501.12,1,1,1,35,0,0,2,0,2,2,704.85,190.66,108.65,86.36,79.76,256.31,107.15,0.0,89.29,0.0,178.59,0.0,0
1785.87,2,2,2,33,0,0,0,0,0,0,604.55,633.95,670.06,683.35,697.67,712.06,50.0,46.86,24.43,25.32,26.0,25.32,0
5714.8,1,1,2,27,1,0,0,0,0,0,-66.43,-99.65,-166.09,33.22,33.22,71.79,0.0,0.0,199.3,33.22,71.79,0.0,0
6786.32,2,1,2,44,0,0,0,0,0,0,6466.47,6580.91,5674.9,3545.14,2865.22,2925.69,285.74,250.02,142.87,107.15,107.15,107.15,0
9286.54,1,1,2,30,0,0,0,0,0,0,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,1
714.35,2,2,1,46,0,0,0,0,0,3,581.98,618.88,654.88,676.31,736.64,739.42,57.15,57.15,42.86,92.87,25.0,0.0,1
357.17,1,2,2,32,0,0,0,0,0,0,342.03,322.46,344.46,349.67,356.82,0.0,49.43,35.72,7.0,7.14,0.0,0.0,0
3571.75,1,2,1,39,0,0,0,0,0,0,378.71,419.14,445.04,0.0,0.0,0.0,46.97,37.15,0.0,0.0,0.0,0.0,1
11786.77,2,1,2,28,1,0,2,2,2,2,34.4,0.39,0.39,0.39,0.39,0.39,18.0,0.0,0.0,0.0,0.0,0.0,0
3928.92,1,2,2,23,0,0,0,2,2,2,1536.82,1583.71,1748.69,1774.16,1812.95,1774.3,71.43,203.59,64.29,89.29,0.0,71.43,0
1785.87,1,2,2,48,0,0,0,0,0,0,1585.32,1630.04,1672.11,604.59,616.59,629.63,71.15,77.51,45.79,22.07,22.97,35.72,0
6071.97,2,2,2,30,0,0,0,0,0,0,3809.88,3713.01,3057.45,2963.23,2091.15,2038.75,123.51,122.37,96.83,63.54,69.29,71.43,0
714.35,1,2,2,24,0,0,2,0,0,0,560.87,706.31,682.06,700.49,720.21,706.17,166.55,0.0,35.72,35.72,178.59,0.0,0
6429.15,2,2,2,33,0,0,0,0,0,0,118.44,120.9,220.95,239.13,256.2,181.94,123.08,220.95,239.13,142.87,34.11,85.76,0
6429.15,1,1,1,46,0,0,0,0,0,0,6188.66,6235.91,6258.88,3796.34,1003.27,6383.39,289.31,189.27,118.05,180.02,5740.48,250.02,0
1071.52,1,2,1,53,0,0,0,0,0,0,1055.7,1074.77,1008.91,1031.66,1054.49,1095.53,50.97,106.19,53.58,39.29,71.43,35.72,0
6429.15,2,2,1,37,0,0,0,0,0,0,2789.14,2684.49,2736.03,2746.53,2806.96,2777.75,119.05,118.22,103.58,108.58,125.01,82.15,0
5357.62,2,2,1,34,0,0,0,0,0,0,1804.55,1644.93,1649.83,1627.43,1637.29,1681.47,62.97,89.29,71.43,71.43,71.43,75.01,0
12143.94,1,1,2,36,0,0,0,0,0,0,426.86,583.34,728.32,789.5,941.55,1226.29,178.59,179.02,178.59,178.8,357.53,357.17,0
5000.45,1,2,1,34,0,0,0,0,0,0,2523.4,2574.12,2648.09,2729.57,2936.8,3010.84,110.72,112.15,122.19,250.02,117.72,117.26,0
2143.05,1,2,2,33,0,0,0,0,0,0,2098.76,2058.58,2025.4,2016.32,2090.97,2152.8,89.29,71.43,75.01,107.15,114.65,357.17,0
1071.52,1,3,1,43,1,3,2,2,2,2,803.43,780.25,757.46,839.04,815.0,868.68,0.0,0.0,94.47,0.0,72.47,36.68,1
11429.59,2,1,2,30,0,0,0,0,0,0,2176.87,2238.06,810.54,846.68,857.65,882.33,102.44,60.04,60.47,35.72,38.47,47.72,0
1785.87,1,2,2,38,0,0,0,0,0,0,1593.71,1773.05,1657.15,702.67,610.16,631.98,357.17,71.93,35.72,35.72,107.15,142.87,0
6429.15,2,2,1,39,0,0,0,0,0,0,38.61,5.29,5.29,10.57,5.29,5.29,5.29,5.29,10.57,0.0,5.29,53.4,0
8215.02,1,1,1,37,1,0,0,2,0,0,0.0,73.65,180.59,108.94,132.15,67.86,73.65,108.94,0.0,132.15,0.0,87.01,1
7143.49,2,3,1,31,0,0,0,0,0,0,7219.89,7230.32,7211.75,7213.89,7191.75,7212.54,250.02,250.02,250.02,250.02,250.02,250.02,0
2857.4,2,2,2,24,0,0,0,0,0,0,90.37,108.62,235.84,52.97,53.04,166.62,109.12,236.52,52.97,0.07,167.26,60.72,0
1785.87,2,1,1,25,0,0,0,0,2,0,404.46,421.86,464.61,447.9,383.82,302.96,53.58,51.18,52.33,0.0,17.86,35.72,0
3571.75,1,2,2,26,0,0,0,0,2,0,1573.46,78.79,69.76,109.05,30.47,1724.44,78.79,69.76,110.72,0.0,1724.44,0.0,0
1785.87,1,2,2,32,0,0,0,0,0,2,1794.45,1791.2,1786.62,1604.57,1774.05,1524.74,214.3,285.74,107.15,321.46,0.0,357.17,1
15358.51,2,4,2,44,0,0,0,0,0,0,22382.28,20959.91,19561.28,18018.54,16524.33,15022.23,737.89,729.39,605.16,558.41,533.37,540.44,0
12858.29,2,2,1,42,0,0,0,0,0,0,794.25,202.98,58.29,58.29,799.32,317.92,239.13,58.29,58.29,799.32,317.92,173.3,0
2143.05,2,2,1,24,2,0,0,0,2,0,2194.27,2120.12,2063.79,2225.52,2158.59,1981.18,101.79,76.08,251.81,0.0,113.94,75.01,1
4643.27,1,1,2,31,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4286.1,2,2,1,29,1,2,0,0,0,0,4515.12,4315.1,4353.78,4329.24,4346.03,4359.92,0.0,164.3,161.16,164.3,164.3,185.73,1
3214.57,2,2,1,35,0,0,0,0,0,0,753.39,514.97,614.95,588.84,621.13,679.38,44.86,123.05,39.25,49.75,108.76,35.82,0
12858.29,1,2,1,37,0,0,0,0,0,0,12.36,326.39,-0.04,13.47,103.54,13.43,327.96,0.0,13.5,104.01,13.47,114.58,0
2143.05,2,2,2,31,0,0,0,0,2,0,2130.3,2188.73,2179.37,1075.7,1054.59,1042.99,114.3,90.54,83.26,0.0,38.32,76.22,0
714.35,1,1,2,25,0,0,0,0,0,0,616.59,627.95,702.56,597.55,669.95,459.86,154.34,185.73,12.5,160.73,35.72,160.73,0
1071.52,2,1,2,27,0,0,0,0,0,2,722.71,731.35,785.46,805.21,859.4,836.79,71.43,107.15,71.43,71.43,35.72,0.0,1
8572.19,2,1,2,37,3,2,2,2,2,2,5882.35,5982.28,6083.72,6180.3,6274.77,6418.68,250.02,250.02,250.02,250.02,250.02,250.02,1
9286.54,2,1,2,27,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2857.4,2,1,2,25,0,0,0,0,0,0,8.29,29.11,22.54,44.18,54.61,12.75,29.11,22.54,44.18,54.61,12.75,105.62,0
6071.97,2,2,2,38,0,0,0,0,0,0,5469.17,5395.12,5299.12,5079.85,4502.54,4428.18,250.02,214.3,179.02,178.59,178.59,178.59,0
7143.49,1,1,2,30,0,0,0,0,0,0,235.34,122.26,99.47,1938.42,2154.69,2262.31,123.19,99.94,1938.42,250.02,142.87,214.3,0
11786.77,2,1,1,36,0,0,2,0,0,0,105.87,1.29,1.29,882.19,104.01,508.3,1.29,0.0,888.04,104.01,508.3,249.17,0
7143.49,1,1,2,36,0,0,0,0,0,0,64.33,338.71,2163.44,2071.26,341.74,2.93,341.32,2143.94,179.73,180.52,178.59,107.15,0
5357.62,2,3,1,33,0,0,2,0,0,0,5262.97,5530.78,5414.45,5412.95,5229.65,4923.12,398.25,0.0,173.05,287.38,328.6,182.16,0
1785.87,1,1,2,25,0,0,0,0,0,0,1610.11,1633.75,1698.76,1410.2,1431.06,1392.77,63.33,126.01,71.51,71.61,49.93,32.43,0
7500.67,2,2,1,34,0,0,0,0,0,0,121.51,170.52,13.39,124.94,125.62,163.12,170.52,13.39,124.94,125.62,163.12,88.87,0
1785.87,1,2,2,33,0,0,0,0,0,0,1903.1,1819.31,1782.69,707.81,731.92,727.39,107.15,82.15,25.54,35.72,31.36,35.72,1
8572.19,2,1,2,38,0,0,0,0,0,0,247.02,74.94,354.57,129.76,128.69,33.07,75.22,355.42,129.76,128.69,33.07,257.13,1
1071.52,2,2,2,47,2,2,2,2,2,2,538.94,572.87,610.05,617.98,625.81,639.09,53.58,57.15,28.57,28.57,28.57,28.57,1
4643.27,2,2,1,41,0,0,0,0,0,0,318.6,340.67,363.39,394.18,376.89,354.82,41.47,42.4,51.4,12.32,12.36,17.39,0
8572.19,2,1,2,29,0,0,0,0,0,0,12.79,6.29,0.0,19.29,3.57,92.87,6.29,0.0,19.29,3.57,92.87,25.15,0
6071.97,2,2,1,52,0,0,0,0,0,0,6076.72,6034.29,5738.37,5845.24,4693.13,4657.63,272.17,221.45,357.17,182.16,196.45,178.59,1
12858.29,2,2,2,52,0,0,0,0,0,0,22.86,75.47,-0.21,35.68,33.72,-0.11,79.69,0.0,35.9,33.86,0.0,28.18,0
7143.49,2,1,2,40,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8215.02,2,2,1,45,0,0,0,0,0,0,3.82,3.82,62.18,3.82,3.82,0.0,3.82,62.18,7.64,0.0,0.0,0.0,0
1785.87,2,1,2,25,0,0,0,0,0,0,849.86,806.79,727.78,364.43,352.46,346.46,49.93,40.58,17.25,12.14,13.14,10.72,0
15001.34,2,1,1,32,0,0,0,0,0,0,316.85,12.79,0.0,0.0,0.71,0.0,12.79,0.0,0.0,0.71,0.0,0.0,0
7143.49,1,1,1,28,0,0,0,0,0,0,66.68,35.5,73.51,55.22,79.11,65.29,35.61,73.72,55.36,79.61,65.47,28.86,1
2857.4,2,2,1,36,0,0,0,0,0,0,2836.22,2374.89,2108.76,1769.98,1363.87,1163.75,88.97,90.72,55.93,53.04,44.93,128.58,0
1071.52,2,2,1,51,0,0,0,0,0,0,423.61,244.52,253.24,95.72,13.93,0.0,35.72,253.24,95.72,13.93,0.0,27.86,0
3571.75,1,3,2,48,0,0,0,0,0,0,2086.97,1316.05,1269.33,1248.61,1215.79,1201.89,71.43,71.43,71.43,71.43,71.43,714.35,0
714.35,2,3,2,24,0,0,0,0,0,2,146.48,18.11,108.65,0.0,300.1,221.59,18.11,108.65,0.0,300.1,0.0,169.27,0
10000.89,1,1,1,60,0,0,0,0,0,0,28.29,0.0,6.86,14.14,0.0,14.14,0.0,6.86,35.57,0.0,14.14,14.14,0
5357.62,2,2,1,32,0,0,0,0,0,0,107.15,6679.17,6911.33,7000.63,7143.49,0.0,6572.02,232.16,142.87,142.87,0.0,0.0,0
6429.15,1,3,1,58,2,2,2,2,2,2,1288.9,1328.55,1297.33,1386.12,1409.91,1439.31,71.43,0.0,121.62,57.15,57.15,60.72,1
4286.1,2,2,3,37,2,2,2,2,2,2,944.58,990.05,984.73,1011.45,1043.56,1021.45,71.43,21.43,53.58,53.58,0.0,37.72,1
2857.4,1,3,1,57,2,2,2,2,2,2,265.42,353.42,354.92,343.92,377.57,383.93,92.87,12.5,0.0,39.29,17.86,46.43,1
1785.87,1,2,1,29,0,0,0,0,0,0,1397.41,1445.63,1472.27,1511.99,1543.96,1590.5,71.43,60.72,64.29,57.15,71.43,71.43,0
1071.52,1,1,2,28,0,0,0,0,2,0,374.32,410.86,446.93,493.04,480.11,502.4,42.83,43.18,53.58,0.0,35.72,53.58,1
6786.32,1,2,2,26,0,0,0,2,2,2,1632.07,1870.2,1555.96,1461.17,1812.95,1318.76,321.46,285.74,0.0,428.61,107.15,0.0,0
6071.97,2,3,1,37,0,0,0,0,0,0,5549.75,5571.57,1674.08,1556.71,1241.54,1266.79,250.02,67.86,71.93,89.29,71.43,71.43,0
1785.87,1,2,1,32,0,0,0,0,0,0,1809.77,1748.08,994.23,1441.06,1381.12,714.92,57.61,53.0,131.26,24.93,35.72,25.22,0
10715.24,2,1,2,38,0,0,0,0,0,0,483.9,467.79,108.05,147.44,61.65,-20.97,73.58,71.58,71.54,61.65,24.72,4158.3,0
5714.8,2,2,2,32,0,0,0,0,0,0,136.66,169.69,235.88,307.31,252.59,27.36,40.97,71.43,71.43,0.0,27.36,82.26,0
10715.24,1,1,2,29,0,0,0,0,0,0,77.26,12.32,90.76,26.07,48.22,75.01,12.32,90.76,26.07,48.22,75.01,0.0,0
2500.22,2,2,1,46,0,0,0,0,0,0,2512.69,2502.65,2547.3,2131.08,1054.02,955.01,92.87,132.15,92.87,42.86,42.86,35.72,0
8572.19,2,1,2,42,0,0,0,0,0,0,8504.58,8649.31,8061.26,7507.78,7440.2,7278.47,431.0,357.5,357.17,357.17,357.17,1082.1,0
1785.87,2,1,2,29,0,0,0,0,0,0,87.83,88.26,214.84,200.91,109.15,87.11,88.26,214.84,0.0,109.15,87.11,108.08,1
1785.87,2,2,1,33,0,0,0,0,0,0,1194.43,738.21,818.86,777.46,493.12,190.02,94.97,104.19,164.3,35.72,185.73,0.0,0
3214.57,2,2,2,47,0,0,0,0,0,0,616.02,417.57,0.0,0.0,0.0,0.0,35.72,0.0,0.0,0.0,0.0,0.0,0
4286.1,2,1,2,28,0,0,0,0,0,0,-0.29,73.08,0.0,14.61,31.15,54.97,73.36,0.0,14.61,31.15,54.97,20.72,0
13929.82,2,1,2,27,0,0,0,0,0,0,2805.57,2920.8,2963.23,3008.7,3034.95,3111.42,160.73,142.87,125.01,142.87,125.01,357.17,0
2500.22,2,2,1,42,2,2,2,2,2,2,1817.52,1856.42,1876.13,1913.03,1952.07,1992.93,78.58,71.43,89.29,75.01,78.58,75.01,1
8215.02,1,1,1,61,0,0,0,0,0,0,52.75,132.12,80.44,176.16,99.4,264.7,132.51,80.94,262.09,99.69,265.49,161.69,0
8572.19,2,1,1,33,0,0,0,0,0,0,1106.28,1143.24,1174.71,1193.32,1226.07,1232.25,54.9,50.65,33.54,42.61,24.65,0.0,0
714.35,1,2,2,21,2,0,0,2,0,0,707.92,688.53,749.96,721.49,714.35,0.0,71.43,178.59,0.0,0.0,0.0,0.0,1
6429.15,2,2,1,58,0,0,0,0,0,0,0.0,0.0,26.79,56.29,53.72,0.0,0.0,26.79,56.29,53.72,0.0,35.72,0
11429.59,2,1,2,30,0,0,0,0,0,0,344.53,479.97,529.8,68.58,375.6,369.68,480.11,529.98,68.58,375.6,369.68,1570.93,0
