limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
5714.8,2,2,1,31,3,2,2,0,0,2,5949.57,5670.51,5028.2,4859.93,5107.78,4641.84,71.43,178.59,164.3,523.26,0.0,182.16,1
14286.99,1,1,2,28,1,0,2,0,0,0,-47.15,206.2,140.87,3112.64,3243.79,3440.16,355.46,0.36,3113.49,357.64,357.46,715.74,0
7143.49,2,1,1,33,0,0,0,0,0,0,3778.02,3152.5,2485.79,1168.28,1136.39,1191.82,124.76,90.58,38.04,357.89,217.77,179.37,0
2143.05,2,2,1,25,0,0,0,0,0,0,1422.66,1183.93,1151.5,1075.45,1088.13,1089.74,160.73,160.73,71.43,46.47,40.29,36.54,0
5000.45,2,1,1,39,0,0,0,0,0,0,166.23,197.34,181.73,160.01,83.51,151.8,197.34,181.73,160.01,83.51,169.05,806.0,0
714.35,2,1,2,23,1,2,0,0,0,0,217.2,121.73,143.44,117.22,64.79,79.72,0.0,35.72,3.57,64.79,35.72,0.0,1
11786.77,1,3,1,57,0,0,0,0,0,0,125.87,9.36,8.86,28.0,7.86,9.14,10.72,8.93,28.57,10.72,10.72,7.14,0
12858.29,1,1,1,44,0,0,0,0,0,0,5813.84,5663.26,5646.86,5496.78,5430.95,4580.87,202.73,214.98,189.84,177.69,167.91,161.3,0
2500.22,2,3,2,42,0,0,0,0,0,0,2481.29,2510.19,2507.62,1083.95,1011.52,1025.23,110.19,100.29,87.69,47.75,71.43,31.5,0
1785.87,2,1,2,29,0,0,2,0,0,0,220.06,321.39,297.13,309.74,335.39,352.21,125.01,0.0,45.79,35.72,35.72,107.15,0
1071.52,1,2,2,31,1,2,2,2,2,2,389.89,426.47,409.39,473.72,455.68,483.79,53.58,0.0,82.15,0.0,46.43,28.57,1
1428.7,2,1,2,35,0,0,0,0,0,0,957.26,1293.26,906.44,1002.16,1112.42,1358.34,357.17,178.59,178.59,178.59,267.88,164.16,0
1071.52,2,2,1,43,2,2,2,2,2,2,563.62,544.55,637.13,616.91,647.59,632.59,0.0,112.19,0.0,51.22,0.0,56.47,1
12858.29,2,2,1,40,0,0,0,0,0,0,1055.09,997.59,24.72,1475.17,388.93,72.04,997.59,24.72,1475.24,389.07,72.04,496.26,0
5000.45,1,1,2,29,0,0,0,0,0,0,5073.45,5074.99,9138.17,5002.48,3578.07,3602.93,217.88,197.45,160.73,125.01,142.87,142.87,1
8929.37,2,1,2,37,0,0,0,0,0,0,1570.53,1143.28,476.69,327.28,297.81,635.52,35.97,476.69,327.28,297.81,664.99,62.97,0
17858.74,2,3,2,49,0,0,0,0,0,0,7408.02,7410.63,7554.53,7988.57,8144.08,7998.57,535.76,357.17,845.08,714.35,497.9,948.01,0
6429.15,1,1,1,48,0,0,0,0,0,0,2360.64,2330.07,2354.21,2376.03,2393.79,2402.32,84.65,107.15,107.15,92.44,89.29,125.01,0
714.35,1,2,2,30,0,0,0,0,0,0,679.6,702.06,670.81,736.92,715.85,717.56,45.68,107.15,238.16,16.72,18.11,199.37,0
7500.67,1,1,1,29,1,2,0,0,0,0,958.84,831.61,424.9,289.2,282.24,282.78,2.36,90.15,46.83,35.72,10.39,35.72,0
5000.45,2,3,1,60,0,0,0,0,0,0,4919.37,4911.08,4899.97,4886.4,4880.11,4860.43,178.23,177.69,174.91,179.62,171.16,178.12,1
17501.56,1,1,1,29,0,0,0,0,0,0,4.11,3.89,49.11,8.22,4.11,4.04,3.89,49.33,8.22,0.0,4.04,0.0,1
8929.37,1,1,1,34,0,0,0,0,0,0,9988.03,9033.41,8682.03,8777.57,6250.74,6417.97,2321.64,314.31,321.85,214.3,250.02,214.63,0
1785.87,2,1,2,24,0,0,0,0,0,0,1253.11,1278.54,1104.99,693.63,370.93,46.72,74.65,71.51,35.79,8.5,36.11,13.89,0
1785.87,2,1,2,23,0,0,0,0,0,0,1421.09,1020.45,269.49,305.74,311.81,313.99,57.15,46.43,46.43,16.43,12.5,17.14,0
16430.04,1,1,2,34,0,0,0,0,0,0,1620.07,1535.53,1637.57,1817.13,2017.29,1817.63,93.33,250.77,357.85,359.0,358.82,179.16,0
17858.74,2,2,1,31,0,0,0,0,0,0,750.35,638.02,543.58,501.62,506.87,487.54,53.58,71.43,39.29,18.04,25.0,71.43,0
16787.21,2,2,2,36,0,0,0,0,0,0,0.32,3.18,0.0,5.61,5.61,7337.44,70.01,0.0,5.61,0.0,7337.44,4.64,0
8215.02,1,1,1,39,0,0,0,0,0,0,7883.06,8134.33,6545.87,6678.77,5691.4,5811.05,400.04,221.45,222.77,250.02,214.3,217.88,0
3571.75,2,3,2,46,0,0,0,0,0,0,2000.5,2075.33,2218.98,2431.72,2638.02,2758.32,107.15,178.59,250.02,246.45,164.3,150.01,0
7500.67,1,2,1,44,1,2,0,0,0,0,8434.18,7888.1,7740.08,7380.48,3437.45,3144.57,0.0,335.74,178.59,71.43,64.29,357.17,0
6786.32,1,2,1,39,0,0,0,0,0,0,5158.1,5199.46,5101.03,5195.57,5267.43,5352.37,250.02,214.3,214.3,196.45,214.3,196.45,0
4643.27,2,3,1,48,0,0,0,0,0,0,484.69,28.04,54.79,14.18,795.14,8.97,28.04,54.79,14.18,795.14,8.97,49.29,0
7143.49,2,1,2,26,0,0,0,0,2,2,2556.44,2670.06,2748.28,2961.48,2990.73,2875.19,178.59,142.87,285.74,103.58,0.0,203.59,1
12858.29,1,1,2,28,0,0,0,0,0,0,327.85,392.07,506.83,583.19,620.88,614.13,392.07,303.6,142.87,60.72,13.25,41.08,0
5357.62,2,3,1,40,0,0,0,0,0,0,2024.82,2099.29,2241.95,2294.24,2346.78,2494.33,128.8,200.02,89.29,89.29,192.87,92.87,1
10715.24,2,1,2,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1785.87,1,1,2,29,0,0,0,0,0,0,970.77,995.73,1032.52,1068.74,1089.99,1113.1,51.93,53.0,53.5,39.04,40.68,72.83,1
7143.49,1,2,1,34,0,0,0,0,0,0,6.07,54.0,-0.54,38.11,77.72,120.65,54.47,0.0,38.65,77.83,71.9,5.89,1
3571.75,2,1,1,41,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,648.24,0.0,0.0,0.0,0.0,648.24,0.0,0
2500.22,1,3,3,47,0,0,0,0,0,0,2426.57,2294.78,2116.55,1685.01,1648.61,1606.61,82.65,73.58,64.29,60.72,58.36,71.43,0
3571.75,2,2,1,33,2,0,0,0,0,0,3448.42,3468.88,3406.55,1950.6,1082.45,2175.09,189.48,128.23,39.93,25.72,1785.87,150.01,0
3571.75,1,2,2,26,0,0,0,0,0,0,1149.6,1176.86,1202.96,1229.36,1349.48,2721.14,71.43,71.43,71.43,160.73,1428.7,107.15,0
4286.1,2,2,1,57,0,0,0,0,0,0,0.0,23.0,13.47,0.0,0.0,0.0,23.0,13.47,0.0,0.0,0.0,0.0,0
11072.42,1,2,2,30,0,0,0,0,0,0,9056.13,9276.22,9498.38,8782.36,7157.07,7900.74,371.46,400.04,387.18,334.35,189.3,293.06,0
10715.24,2,2,1,40,0,0,0,0,0,0,0.0,0.0,87.65,7784.98,0.0,0.0,0.0,87.65,7786.41,0.0,0.0,6429.11,0
17858.74,2,1,1,54,0,0,0,0,0,0,15317.12,15461.06,15603.46,15463.7,12087.4,11373.73,560.87,428.61,544.19,3513.28,392.89,321.46,0
714.35,1,2,2,44,0,0,0,0,0,0,315.85,330.82,253.67,179.84,184.02,76.79,39.82,42.93,35.72,4.18,8.79,0.0,0
5357.62,1,3,2,41,0,0,0,0,0,0,2301.1,2038.5,1161.39,750.71,761.5,5125.06,62.33,45.33,0.0,55.18,4821.86,178.59,0
7857.84,2,2,1,41,0,0,0,0,0,0,872.76,76.11,1286.19,37.5,340.1,83.58,76.51,1293.12,37.68,341.78,249.84,17.57,0
7143.49,2,1,1,49,0,0,0,0,0,0,14.75,0.0,3.68,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,8.04,0
5000.45,1,2,1,35,1,2,2,0,0,0,5284.26,5390.98,4865.51,4460.08,4219.7,3990.21,250.02,0.36,214.84,142.87,142.87,178.59,0
10358.07,2,2,2,28,0,0,0,0,0,0,537.26,1029.63,1639.9,1595.0,881.94,257.45,535.76,714.35,1324.83,714.35,257.45,1214.39,0
7143.49,2,1,2,31,0,2,0,2,0,0,103.76,44.93,66.54,13.93,13.93,13.93,0.0,80.47,0.0,13.93,13.93,13.93,0
9286.54,2,1,2,36,0,0,0,0,0,0,18.97,0.0,0.0,44.47,0.0,0.0,0.0,0.0,44.47,0.0,0.0,0.0,0
17501.56,1,1,1,35,0,0,0,0,0,0,835.65,694.85,614.16,560.44,516.69,496.76,43.11,39.54,18.11,53.83,53.58,129.12,0
1785.87,1,3,2,26,2,0,0,0,0,0,1819.84,1755.12,1671.65,1700.94,1738.94,1695.12,89.29,75.01,67.86,71.43,62.36,67.51,1
3571.75,2,2,2,25,2,2,2,0,0,0,3518.14,3609.29,3518.28,3534.21,1734.15,1769.62,178.59,0.0,139.3,64.33,64.29,71.43,0
1785.87,2,3,2,23,2,2,2,2,2,2,1490.85,1527.1,1567.21,1531.46,1632.32,1668.72,71.43,75.01,0.0,137.51,67.86,57.15,1
3928.92,2,2,2,42,1,2,0,0,0,0,2037.54,1821.77,1734.87,1760.84,1683.22,1722.12,0.0,75.01,89.29,71.43,80.36,42.86,0
714.35,1,2,2,23,2,0,0,2,0,0,563.94,601.16,728.78,700.81,501.87,0.0,57.51,149.41,0.0,10.04,0.0,0.0,1
11429.59,1,2,1,38,0,0,0,0,0,0,7436.63,329.39,365.89,402.0,409.97,418.61,41.22,42.0,42.4,14.64,15.22,15.29,0
10000.89,2,3,1,37,0,0,0,0,0,0,7109.42,6592.95,6610.13,6353.35,5025.81,2894.29,292.88,267.88,321.46,232.16,178.59,71.43,0
357.17,1,3,2,27,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2143.05,1,2,2,32,0,2,0,2,0,0,77.79,62.68,2078.65,1803.2,1346.91,1359.87,0.0,2078.65,0.0,71.43,48.79,71.43,0
2500.22,2,2,2,26,2,2,2,3,2,2,1520.96,1557.28,1698.37,1660.4,1689.37,1656.72,71.43,178.59,0.0,60.72,0.0,132.15,1
5357.62,1,1,2,53,0,0,0,0,0,0,3704.62,3702.54,3750.33,0.0,0.0,0.0,178.59,107.15,0.0,0.0,0.0,0.0,0
714.35,1,2,1,44,0,0,0,0,0,0,643.45,655.2,702.63,701.92,27.86,0.0,50.0,58.22,35.72,0.0,0.0,0.0,1
1071.52,2,1,2,24,0,0,0,0,0,0,914.94,983.16,409.25,267.88,250.02,185.45,1119.67,47.43,35.72,250.02,185.45,0.0,0
6429.15,2,2,1,44,0,0,0,0,0,0,3.86,4.68,19.64,3.54,0.0,0.0,4.68,19.64,3.54,0.0,0.0,0.0,0
2857.4,2,3,1,41,0,0,0,0,0,0,125.94,361.78,217.88,229.31,21.64,258.17,361.78,217.88,229.81,21.64,258.17,513.87,0
3571.75,1,1,1,45,0,0,0,0,0,0,376.07,454.43,564.59,675.1,778.43,894.76,96.01,131.73,117.44,117.44,131.73,0.0,0
1785.87,1,2,1,37,1,0,0,0,0,0,0.0,27.86,13.93,27.86,0.0,0.0,27.86,13.93,27.86,0.0,0.0,0.0,0
11072.42,1,1,2,33,0,0,0,0,0,0,388.53,461.11,35.36,0.0,61.26,426.32,461.11,35.36,0.0,61.26,426.32,9.89,0
5357.62,2,3,2,25,1,0,0,0,0,0,0.0,0.0,0.0,32.15,0.0,20.82,0.0,0.0,32.15,0.0,20.82,71.43,0
2143.05,2,3,1,36,1,2,2,0,0,0,1713.97,1740.01,1701.29,1740.8,1771.62,1884.92,63.86,0.0,67.65,64.33,142.76,0.0,1
2500.22,2,2,2,22,0,0,0,0,0,0,2375.39,2411.43,2465.86,2497.62,1806.55,1767.41,89.33,107.19,93.15,63.47,64.01,64.04,1
5357.62,2,2,2,33,0,0,0,0,0,0,18.14,41.25,66.72,31.22,61.97,69.29,41.65,66.9,31.29,62.18,80.19,0.0,0
17858.74,2,2,1,42,0,0,0,0,0,0,18101.15,17396.16,17107.42,14345.39,15113.35,15082.45,750.07,621.98,428.61,1071.52,642.91,392.89,1
714.35,1,2,2,44,0,0,0,0,0,0,629.91,641.02,639.84,655.67,684.17,364.32,49.11,40.08,20.18,35.72,7.29,0.0,1
3571.75,1,2,1,42,0,0,0,0,0,0,3515.67,3571.68,576.41,634.27,670.56,724.06,178.59,71.43,71.43,71.43,71.43,71.43,0
11429.59,2,1,2,28,1,0,0,0,0,0,0.0,0.0,42.86,0.0,21.43,212.05,0.0,42.86,0.0,21.43,212.05,16.79,1
6429.15,2,2,1,38,0,2,2,0,0,0,253.52,146.05,0.0,319.35,185.05,185.05,0.0,0.0,319.35,0.0,0.0,0.0,1
8215.02,1,1,1,29,2,0,0,0,0,0,10959.41,10548.23,10825.32,10966.62,4161.3,681.67,323.67,392.11,370.07,89.54,17.5,11.0,0
1785.87,2,2,2,26,0,0,0,0,0,0,1048.52,1088.78,1113.67,657.24,670.95,687.49,57.26,46.43,23.5,24.29,27.61,18.72,1
714.35,2,2,1,44,0,0,0,0,2,0,440.97,486.29,488.4,983.09,481.83,545.08,53.58,71.43,89.29,17.86,71.43,178.59,0
7857.84,2,1,1,24,2,3,2,2,2,0,6599.2,6391.25,6541.94,6568.09,6420.72,6487.26,0.0,357.17,225.02,0.0,218.52,217.77,1
7500.67,2,1,1,29,0,0,0,0,0,0,26.5,26.5,26.5,26.5,26.5,11.29,26.5,26.5,26.5,26.5,11.29,26.65,0
1071.52,1,2,2,29,0,0,0,0,0,0,13.93,13.93,13.93,13.93,51.36,25.68,13.93,13.93,13.93,51.36,0.0,56.72,0
1785.87,2,2,1,53,0,0,0,0,0,0,252.2,79.61,390.71,449.15,47.9,35.65,79.76,390.71,449.15,47.9,35.65,29.29,0
10715.24,2,2,2,33,0,0,0,0,0,0,12545.12,10669.13,9591.25,5641.68,5757.05,5855.59,328.53,273.88,158.19,172.19,167.3,112.58,0
14286.99,1,2,1,45,0,0,2,0,0,2,12041.61,13353.66,13084.67,13367.44,14636.2,18843.33,1571.57,0.0,500.04,1500.13,4500.4,642.91,0
5714.8,2,1,1,48,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
714.35,1,2,2,30,0,0,0,0,0,0,1024.16,553.3,582.16,586.77,0.0,0.0,49.72,42.86,11.75,0.0,0.0,308.74,0
1785.87,1,1,2,29,2,2,2,0,0,0,281.49,372.0,142.76,37.4,0.0,0.0,107.15,0.0,35.72,0.0,0.0,0.0,1
13572.64,2,3,1,54,0,0,0,0,0,0,58.22,2348.67,2328.82,1403.02,2877.44,689.42,2348.67,58.15,7.0,2891.76,692.74,480.47,0
3214.57,2,1,2,27,0,0,0,0,0,0,2027.11,2101.44,2123.8,2177.84,2226.59,2273.35,107.15,78.58,89.29,89.29,89.29,92.87,0
7143.49,1,2,2,26,0,0,0,0,0,0,3685.83,3822.73,3849.09,3927.85,4051.65,4121.87,196.45,142.87,142.87,187.23,178.59,157.16,0
12858.29,2,1,2,56,0,0,0,0,0,0,15.61,8.61,0.0,0.0,0.0,93.87,8.61,0.0,0.0,0.0,93.87,5.82,1
714.35,1,1,2,24,0,0,0,0,0,0,477.15,515.69,552.23,578.62,604.91,616.95,46.43,45.36,35.72,35.72,22.11,28.57,1
3928.92,2,2,2,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8,0
17858.74,1,1,1,53,0,0,0,0,0,0,476.15,475.29,561.98,-3.61,969.55,52.83,497.94,585.48,16.79,997.09,71.22,452.54,0
1785.87,2,2,2,24,0,0,2,2,0,0,1657.04,1786.66,1817.84,1735.8,1702.58,1621.57,167.87,71.43,0.0,78.58,71.43,71.43,0
5357.62,2,2,1,41,0,0,0,0,0,0,68.08,177.98,429.65,493.65,53.33,79.61,178.66,430.04,493.65,53.33,79.61,73.47,0
8215.02,1,1,2,32,0,0,0,0,0,0,5880.31,5933.89,5073.63,3810.23,3146.39,2176.23,261.67,357.17,357.17,107.15,71.43,71.43,0
714.35,1,2,2,38,0,0,0,0,0,0,707.81,705.46,722.99,717.85,716.46,732.67,71.43,60.72,46.43,36.0,60.72,35.72,0
2857.4,1,1,2,37,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10715.24,2,3,1,30,0,0,0,0,0,0,926.37,928.94,940.23,973.27,1643.25,1670.29,53.58,64.29,71.43,714.35,77.15,85.72,0
1785.87,2,3,1,52,0,0,0,0,0,0,1469.42,1485.81,1162.0,827.07,849.43,871.01,53.58,53.58,35.72,35.72,35.72,35.72,0
8215.02,2,1,2,29,0,0,0,0,0,0,1114.6,1014.2,1040.34,908.87,933.69,959.09,53.58,53.58,35.72,39.29,46.43,25.36,0
7500.67,2,1,2,35,0,0,0,0,0,0,0.0,0.0,0.0,29.29,0.0,0.0,0.0,0.0,29.29,0.0,0.0,0.0,0
1785.87,2,2,2,23,2,0,0,0,0,0,1738.3,1734.23,1623.18,1376.94,1002.09,1011.16,144.08,71.43,178.87,35.72,71.43,35.72,1
7143.49,2,3,1,47,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14286.99,2,2,2,36,0,0,0,0,0,0,2477.94,2186.05,1813.48,1417.13,1095.81,991.55,80.54,50.75,49.33,27.5,26.11,21.43,0
1428.7,2,2,2,33,0,0,0,2,0,0,66.43,70.68,148.83,70.68,70.68,70.68,81.4,148.83,0.0,70.68,70.68,63.4,0
1785.87,2,2,1,26,0,0,0,0,0,0,1630.97,1554.5,1542.74,670.35,685.13,694.6,82.15,83.9,28.57,29.82,25.93,12.89,0
7500.67,2,1,2,39,0,0,0,0,0,0,214.3,0.0,102.87,0.0,0.0,0.0,0.0,102.87,0.0,0.0,0.0,0.0,0
1785.87,1,3,1,45,0,0,0,0,0,0,1046.06,1067.06,536.76,201.41,228.2,254.67,57.15,60.72,44.65,35.72,35.72,35.72,0
1785.87,1,2,2,36,0,0,2,2,0,0,1668.43,1819.16,1764.44,0.0,0.0,0.0,178.59,0.0,71.43,0.0,0.0,0.0,0
7143.49,2,1,2,32,0,0,0,0,0,0,5.21,-0.11,23.93,0.0,0.0,31.0,0.0,24.04,0.0,0.0,31.0,0.14,0
357.17,2,2,1,49,0,0,0,0,0,0,110.72,147.01,188.59,197.98,200.2,204.2,38.32,44.18,17.86,10.72,7.32,10.72,1
16787.21,2,1,1,28,0,0,0,0,0,0,6367.07,6345.0,6143.3,5893.88,5673.33,5287.44,217.88,214.3,253.59,182.16,185.73,175.02,0
4286.1,1,1,2,30,1,0,0,0,0,0,0.0,0.0,71.08,0.0,0.0,0.0,0.0,71.08,0.0,0.0,0.0,0.0,0
8215.02,2,1,2,28,0,0,0,0,0,0,2352.42,2197.77,1329.19,1345.83,1203.96,20.18,178.59,69.79,50.72,132.44,20.18,0.0,0
6429.15,2,2,2,25,0,0,0,0,0,0,115.4,446.93,-22.43,176.44,62.15,13.93,535.76,0.0,357.17,214.3,214.3,55.97,0
6071.97,1,1,2,32,2,2,0,0,0,0,74.9,0.0,0.0,0.0,0.0,223.98,0.0,0.0,0.0,0.0,223.98,0.0,1
1785.87,2,2,1,55,0,0,0,0,0,0,843.11,994.95,585.27,554.01,559.48,705.81,209.16,120.94,193.27,202.3,205.77,138.08,0
6071.97,1,2,2,31,0,0,0,0,0,2,4869.36,6192.23,5745.05,3121.67,2670.27,2423.61,1643.0,357.25,108.8,178.59,0.0,357.17,0
2857.4,2,2,1,43,2,0,0,0,0,0,2450.65,2499.19,2566.16,2584.95,2624.34,2673.17,110.72,128.58,97.15,85.72,79.44,142.51,0
3214.57,2,2,1,49,0,0,0,0,0,0,9.43,0.0,18.86,0.0,18.86,9.43,0.0,18.86,0.0,18.86,9.43,0.0,0
5714.8,1,4,1,45,1,0,0,0,0,0,0.0,372.43,0.0,0.0,64.9,64.9,372.43,0.0,0.0,64.9,0.0,167.87,0
4286.1,2,2,1,37,0,0,0,0,0,0,2794.29,1901.46,1258.04,2602.41,2658.42,2171.02,71.97,78.58,1392.98,89.29,85.72,80.36,0
5714.8,2,1,1,38,0,0,0,0,0,0,11.29,31.18,49.72,0.0,24.86,24.86,31.18,49.72,0.0,24.86,24.86,24.86,1
12858.29,1,1,2,28,0,0,0,0,0,0,515.51,541.37,305.88,53.4,213.48,43.25,85.51,307.38,53.65,214.52,150.62,79.58,0
2500.22,2,2,1,30,1,2,0,0,0,0,1517.64,1273.97,1157.14,868.15,868.51,722.06,0.61,180.12,89.29,71.76,71.97,71.79,0
5000.45,1,1,2,27,0,0,0,0,0,0,482.08,560.05,121.44,114.94,588.55,145.66,560.34,142.87,114.94,607.2,160.73,158.87,0
3571.75,2,2,2,26,0,0,0,0,0,0,1919.56,1868.74,1667.51,1589.32,1595.64,1523.46,107.15,89.29,107.15,71.43,178.59,92.87,0
1071.52,2,2,1,39,2,2,0,0,0,2,353.03,342.39,368.53,375.82,405.54,393.68,0.0,42.86,13.39,35.72,0.0,35.72,1
7500.67,2,3,2,36,1,0,0,0,0,0,0.0,173.8,0.0,0.0,211.3,0.0,173.8,0.0,0.0,211.3,0.0,0.0,1
17858.74,2,2,1,31,0,0,0,0,0,0,12448.47,12327.1,12065.93,11313.12,5986.82,13034.74,543.26,536.55,718.67,211.63,1252.58,1254.04,0
714.35,1,3,1,57,0,0,0,0,0,0,13.93,13.93,13.93,768.46,105.08,0.0,13.93,13.93,383.18,2.11,0.0,0.0,1
3571.75,1,2,2,41,0,0,0,0,0,0,27.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5714.8,1,1,2,33,2,2,2,0,0,0,5219.36,5645.72,5604.0,5526.39,4137.55,3986.61,535.76,142.87,285.74,142.87,142.87,142.87,1
5000.45,2,2,1,32,0,2,2,0,0,0,26.4,26.4,-7.14,310.74,48.83,48.83,0.0,0.0,317.89,48.83,0.0,0.0,1
1785.87,1,3,1,41,0,0,2,2,2,2,200.73,1675.4,1638.72,1739.33,1768.16,1806.48,1503.71,0.0,139.3,67.86,71.43,0.0,0
1785.87,1,3,2,48,0,0,0,0,0,0,2846.0,2857.01,2728.6,888.4,-76.15,1020.13,114.3,92.19,42.86,73.94,1125.1,42.86,0
3928.92,1,1,2,33,0,0,2,2,2,2,1420.41,1583.46,1547.28,1722.87,1757.12,1723.48,198.16,0.0,201.84,67.01,0.0,71.43,0
5000.45,2,2,2,24,0,0,2,2,2,2,3536.46,3815.23,3916.28,3801.05,3969.28,4043.36,392.89,214.3,0.0,285.74,142.87,178.59,0
1785.87,2,2,2,31,0,0,0,0,0,0,710.38,730.46,729.57,710.56,724.85,719.53,53.58,57.15,57.15,35.72,32.15,35.72,0
714.35,2,2,1,24,0,0,0,0,0,0,585.52,289.95,195.12,49.25,95.29,13.93,60.29,52.25,49.25,95.29,13.93,13.93,0
714.35,1,4,2,27,5,4,3,2,2,2,774.1,751.89,730.07,703.96,718.39,708.63,0.0,0.0,0.0,32.15,0.0,0.0,0
12858.29,1,2,1,50,0,0,0,0,0,0,1021.34,0.0,89.29,0.0,0.0,0.0,0.0,89.29,0.0,0.0,0.0,0.0,0
4286.1,2,2,2,23,0,0,0,0,0,0,3597.71,3448.56,2488.65,1602.96,1554.85,1588.25,154.44,115.51,51.72,50.0,50.0,50.0,1
4643.27,2,2,1,38,0,0,0,0,0,0,4558.48,4576.69,3158.25,3222.97,3291.51,3054.2,192.87,110.72,110.72,114.3,107.15,110.72,0
5714.8,1,3,1,42,0,0,0,0,0,0,2709.06,3182.21,3177.28,2241.91,2300.56,2961.66,1071.52,154.51,142.87,107.15,714.35,125.01,0
1071.52,2,2,2,28,0,0,0,0,0,0,898.29,937.69,966.66,995.95,1042.59,921.12,107.15,107.15,71.43,71.43,38.18,38.36,0
3214.57,2,2,2,29,0,0,0,0,0,0,1699.62,1860.31,1922.21,1957.96,1999.64,2050.11,357.17,92.87,89.29,78.58,89.29,107.15,0
714.35,2,3,1,27,0,0,0,2,0,0,224.81,85.29,145.98,154.98,117.44,117.44,53.58,62.43,17.86,0.0,0.0,0.0,1
1785.87,1,3,2,42,0,0,0,0,0,0,1571.5,1754.55,1764.34,1798.73,713.31,703.42,357.17,142.87,178.59,107.15,160.73,71.43,0
2143.05,2,2,1,24,2,3,2,2,2,0,1239.68,1209.61,1180.14,1260.26,1128.74,1150.85,0.0,0.0,103.58,0.0,42.86,50.33,1
18215.91,2,1,1,37,0,0,0,0,0,0,13.79,26.18,26.4,69.26,26.4,97.83,27.25,26.4,69.26,26.4,97.83,39.65,0
1785.87,1,2,2,26,0,0,0,0,0,0,1715.72,1671.11,1500.53,683.88,101.62,715.81,75.01,43.83,13.68,71.43,714.35,23.18,1
7143.49,1,2,1,45,0,0,0,0,0,0,7157.0,5799.59,5508.85,5141.64,5280.26,5263.79,216.48,251.74,179.16,367.68,183.44,186.62,0
8929.37,2,1,1,50,0,0,0,0,0,0,656.52,98.19,188.77,326.39,42.4,44.11,98.19,202.66,340.28,42.4,44.11,95.65,0
1785.87,2,2,1,50,0,0,0,0,0,0,318.78,328.89,365.68,382.18,384.39,413.86,42.86,42.86,35.72,35.72,35.72,35.72,0
2857.4,2,2,1,32,0,0,0,0,0,0,2779.11,2756.67,2826.93,2898.79,2484.97,2511.15,107.15,142.87,142.87,178.59,285.74,100.01,0
1785.87,1,3,2,58,0,0,0,0,0,0,522.48,558.55,585.16,637.09,564.01,571.05,55.65,46.54,62.76,25.4,21.43,53.58,0
1071.52,2,3,1,33,1,2,2,2,0,0,1428.52,1359.01,1265.65,1142.1,1060.95,988.91,60.72,39.29,0.0,36.79,35.72,118.94,0
18573.09,2,3,1,54,0,0,0,0,0,0,23325.73,23986.53,24631.73,25247.4,13685.51,10523.83,1017.95,1089.38,1071.52,535.76,535.76,0.0,0
5000.45,1,1,2,35,0,0,0,0,0,0,369.28,652.77,923.37,513.97,490.33,103.76,357.39,358.89,178.87,72.08,71.61,35.9,0
5357.62,2,1,2,29,0,0,0,0,0,0,103.19,123.9,63.97,20.36,0.0,0.0,123.9,63.97,20.36,0.0,0.0,14.25,1
7143.49,1,2,2,25,1,2,0,0,0,0,4452.25,3907.53,2268.7,521.73,585.73,643.84,0.21,178.59,71.43,71.43,71.43,714.35,0
8215.02,1,1,1,38,0,0,0,0,0,0,38.86,87.29,103.76,173.87,102.51,110.19,87.54,103.97,174.37,102.79,110.19,33.93,0
3928.92,2,2,2,24,0,0,0,0,0,0,3247.75,3296.83,3290.08,2502.26,1017.66,3837.95,126.8,114.3,89.29,57.15,2857.4,142.87,0
7143.49,2,1,2,35,0,0,0,0,0,0,0.0,6.61,68.43,0.0,5.36,48.15,6.61,68.43,0.0,5.36,48.15,35.72,0
11429.59,1,1,1,40,0,0,0,0,0,0,387.64,1213.25,3072.56,8287.06,557.98,266.56,1219.79,3088.35,8295.1,114.26,267.88,1.07,0
5000.45,1,2,1,28,0,0,0,0,0,0,3942.64,3799.95,3499.53,3530.92,3616.89,3697.62,133.19,126.4,126.37,142.87,146.33,129.69,1
12858.29,1,1,2,33,1,2,0,0,0,0,2542.91,2162.8,2148.69,595.48,1251.5,297.17,0.0,49.97,0.0,1251.5,297.17,184.62,0
