limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default,age_bin,avail6,avail5,avail4,avail3,avail2,avail1,avg_av,pperb1,pperb2,pperb3,pperb4,pperb5
1785.81,2,3,1,42,1,3,4,3,2,0,1589.3,1669.38,1632.87,1596.37,1566.08,1597.16,115.72,0.0,0.0,0.0,57.15,65.9,1,3,0.10563833778509464,0.12304220493781534,0.10608071407372568,0.08564180959900553,0.06519730542442916,0.11003970187197966,0.09927334561534168,0.06931914842636187,0.0,0.0,0.0,0.035782263517743995
11072.02,2,1,2,26,0,0,0,0,0,0,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1.0,0.9990417286095942,0.999840288101599,0.0,0.0,0.0,0.0,0.0
14286.48,1,2,2,33,0,0,0,0,0,0,2203.87,2072.18,1870.92,1719.34,1282.14,1098.42,107.15,107.15,107.15,142.86,107.15,142.86,0,2,0.9231147210509517,0.9102550103314463,0.8796526506179269,0.8690426193156047,0.854955174402652,0.8457373684770497,0.8804595906992718,0.051708828383634636,0.057271288991512195,0.06232042527946771,0.11142308952220506,0.09754920704284335
8571.89,1,3,2,35,0,0,0,0,0,0,397.13,370.06,357.16,364.31,1071.49,857.19,382.95,357.16,364.31,1071.49,142.86,758.79,0,2,0.8999998833396134,0.8749995625235508,0.9574994546126934,0.9583335763758051,0.9568286573906105,0.9536706607294307,0.9335552991619506,1.034832189374696,1.0,1.0,1.0,0.16666083365414902
14286.48,2,1,2,41,0,0,0,0,0,0,1747.88,989.45,1563.48,380.16,1507.05,437.38,989.45,1569.62,363.7,1507.05,437.38,487.99,0,3,0.9693850409618046,0.8945121541485377,0.9733902262838712,0.8905622658625498,0.9307422122174251,0.8776549576942675,0.9227078095280761,1.0,1.0039271368997364,0.956702441077441,1.0,1.0
1071.49,2,3,1,35,2,0,0,0,0,0,1030.48,1063.52,1052.84,1081.84,993.02,920.12,60.72,60.72,53.57,53.57,53.57,53.57,1,2,0.14127056715414985,0.07323446789050764,-0.009659446191751587,0.017405668741658897,0.007438240207561459,0.03827380563514358,0.0446605505728783,0.05709342560553633,0.05767258082899586,0.04951748872291652,0.05394654689734346,0.05822066686953876
7143.24,2,2,1,43,2,2,2,2,0,0,5.36,5.36,5.36,5.36,89.29,0.0,0.0,0.0,0.0,89.29,0.0,0.0,1,3,1.0,0.9875000699962482,0.9992496402192843,0.9992496402192843,0.9992496402192843,0.9992496402192843,0.9974164384788976,0.0,0.0,0.0,1.0,0.0
2142.97,1,1,2,39,1,2,0,0,0,0,2144.29,1804.53,2072.43,2133.11,1020.59,1407.29,0.0,321.45,107.15,42.86,410.74,107.15,1,2,0.3432992529060136,0.5237497491798764,0.004601091009206696,0.032916933041526465,0.15793034900161917,-0.0006159675590419669,0.17698023459653336,0.0,0.15510777203572618,0.05023182114377599,0.04199531643461135,0.2918659267102019
17858.1,2,2,2,44,0,0,0,0,0,0,2759.33,2610.46,2900.51,3174.74,3824.2,4116.79,357.16,357.16,357.16,714.32,357.16,0.0,0,3,0.7694721162945666,0.7858562781034936,0.8222240887888409,0.8375801457041903,0.8538220751367727,0.8454858019610149,0.819073417664813,0.1368187982194709,0.12313696556812423,0.11250055122624217,0.18678939386015378,0.08675691497501695
4643.11,2,2,1,33,0,0,0,0,0,0,4766.72,4764.29,4722.07,3636.16,3610.3,3628.66,250.37,237.76,139.26,141.15,139.29,142.86,0,2,0.21848502404638268,0.22243927023051352,0.21686972740253835,-0.01700584306639301,-0.026098886306807356,-0.026622242419412977,0.09801117498113687,0.05255137701525306,0.050350799543420574,0.03829864472410455,0.03909647397723181,0.03838607089118297
714.32,1,2,2,25,0,0,0,0,2,2,620.89,487.45,497.31,560.21,546.17,625.89,53.57,50.0,71.43,0.0,89.29,0.0,0,1,0.1237960577892262,0.23539870086235873,0.21574364430507337,0.3037994176279539,0.3176027550677568,0.13079572180535343,0.2211893829096204,0.10989845112319213,0.10054091009631819,0.12750575676978276,0.0,0.1426608509482497
7143.24,1,1,2,30,0,0,0,0,0,0,176.26,-7.14,409.41,419.7,420.45,189.94,0.0,416.56,334.41,115.43,107.15,35.72,0,2,0.9734098252333675,0.9411401548876981,0.9412451492599997,0.9426856720479783,1.0009995464243118,0.9753249225841495,0.9624675450729175,-0.0,1.0174641557363033,0.7967834167262331,0.27453918420739687,0.5641255133199958
12857.83,1,1,2,29,0,0,0,0,0,0,183.69,74.72,66.57,34.61,89.29,0.0,219.98,66.79,34.61,89.29,0.0,0.0,0,1,1.0,0.9930555933621769,0.9973082549699288,0.9948226100360636,0.9941887550232038,0.9857137635199719,0.9941814961518909,2.944057815845824,1.0033047919483253,1.0,1.0,0.0
7500.4,1,2,1,35,0,0,0,0,0,0,2243.3,2313.73,2351.8,1678.38,1681.27,1688.77,107.79,100.86,62.75,59.79,61.32,62.18,0,2,0.7748426750573302,0.7758426217268412,0.7762279345101595,0.6864433896858834,0.6915191189803211,0.700909284838142,0.7342975041331129,0.04658711258444158,0.04288629985542988,0.03738724245999118,0.03556240223164631,0.03631045080147089
714.32,1,2,2,27,1,3,2,2,2,2,694.43,673.29,687.47,666.04,715.75,695.18,0.0,35.72,0.0,71.43,0.0,29.18,1,1,0.02679471385373516,-0.0020019039086123167,0.06758875573972462,0.03758819576660323,0.05743924291634013,0.02784466345615424,0.03587561130399084,0.0,0.051958630922076594,0.0,0.0997974152986378,0.0
14286.48,1,2,1,44,0,0,0,0,0,0,228.19,2121.79,950.62,547.64,356.98,149.12,2127.61,39.47,357.91,1.82,169.12,61.9,0,3,0.9895621594682524,0.9750127393171726,0.9616672546351516,0.9334601665350737,0.8514826605293956,0.9840275561229918,0.9492020894346728,1.0027429670231267,0.041520270981043945,0.6535497772259149,0.005098324836125273,1.1341201716738198
1785.81,1,3,1,52,2,2,2,4,3,3,1340.43,1379.72,1492.01,1457.44,1477.11,1477.94,71.43,145.94,0.0,53.57,35.72,64.29,0,4,0.1723979594693724,0.17286273455742776,0.1838773441743522,0.164519181771857,0.22739821145586592,0.24939943219043453,0.1950758106032183,0.05177137390195113,0.0978143578126152,0.0,0.03626676415432839,0.024168775457731707
3571.62,1,3,1,36,2,0,0,2,0,0,309.8,375.73,476.35,458.2,551.67,613.53,71.43,107.15,0.0,107.15,71.43,71.43,1,2,0.8282208073647254,0.8455406790196045,0.8717108762970305,0.8666291486776309,0.8948012386536082,0.9132606492292012,0.8700272332069668,0.19010991935698507,0.22493964521885168,0.0,0.1942284336650534,0.116424624712728
7500.4,2,2,2,38,0,0,0,0,0,0,6941.73,6639.89,6450.99,6575.71,6755.15,6963.44,285.73,357.16,285.73,285.73,321.45,285.73,0,2,0.07159084848808064,0.099361367393739,0.12328542477734517,0.13991387126019944,0.11472854781078334,0.07448536078075838,0.10389423675181765,0.04303233939116461,0.05536514550479849,0.04345234202846537,0.04229809848782041,0.04616252886504372
1785.81,2,1,2,26,0,0,0,0,0,0,149.9,33.36,9.0,-20.36,-20.36,-35.72,35.72,9.0,0.0,0.0,0.0,0.0,1,1,1.0200021278859452,1.0114009889069946,1.0114009889069946,0.994960270129521,0.9813194012800914,0.9160604991572451,0.989190712711132,1.0707434052757794,1.0,-0.0,-0.0,-0.0
17858.1,2,1,2,35,0,0,0,0,0,0,85.65,163.69,482.85,1544.76,1224.32,309.2,163.69,482.85,1544.76,0.0,309.2,380.34,0,2,0.9826857280449768,0.9314417547219469,0.9134980765030994,0.9729618492448806,0.9908338513055701,0.9952038570732608,0.9644375194822891,1.0,1.0,1.0,0.0,1.0
4643.11,2,1,1,31,0,0,0,0,0,0,4583.07,4708.29,4569.85,4620.14,4535.92,4525.92,225.01,171.44,178.58,167.87,178.58,178.58,0,2,0.025239548492282028,0.023085819633822936,0.004947115187880396,0.01577821761707117,-0.014038004699436432,0.012930988066188389,0.01132394738296808,0.04779017435204713,0.03751545455540116,0.038652508365547365,0.03700903014162507,0.03945717113868562
2857.3,1,1,2,56,0,0,0,0,0,0,3181.88,2984.37,3030.45,2263.44,725.9,848.22,121.44,106.54,53.61,178.58,178.58,178.58,1,4,0.7031393273369965,0.7459489728064956,0.20783956882371474,-0.06059916704581235,-0.04447205403702786,-0.11359675217863015,0.23970998261762277,0.04069200534786236,0.035156494909996866,0.023685187148764712,0.2460118473618956,0.2105350027115607
12857.83,2,2,2,33,0,0,0,0,0,0,255.62,301.66,322.66,297.87,112.29,0.0,71.43,53.61,35.72,32.14,0.0,0.0,0,2,1.0,0.9912668000743515,0.9768335714502369,0.974905563380446,0.9765388094258518,0.980119506946351,0.9832773752128728,0.2367897633096864,0.16615012706874108,0.11991808507066841,0.28622317214355686,0.0
3571.62,2,3,2,27,0,0,0,0,0,0,2985.41,3049.77,3106.63,2911.66,2899.12,2848.94,112.54,109.47,103.29,104.86,107.15,107.15,0,1,0.2023395545998734,0.18828990766094938,0.1847788958511824,0.13019022180411124,0.14611016849496866,0.16413000263185895,0.16930645850715734,0.03690114336490949,0.035237540357235975,0.03547460898593929,0.036169596291288394,0.037610479687181904
5000.27,1,1,1,38,0,0,0,0,0,0,1881.67,1660.05,1426.83,1073.31,1111.63,1156.31,60.43,87.08,52.29,75.86,84.83,55.25,0,2,0.7687504874736765,0.7776860049557324,0.7853495911220795,0.7146494089319178,0.6680079275719111,0.6236863209386694,0.7230216234989978,0.03640251799644589,0.06103039605278835,0.04871845040109568,0.06824213092485809,0.07336267955824995
12857.83,2,2,1,42,0,0,0,0,0,0,2295.41,1630.77,674.14,276.51,199.01,4709.86,83.54,163.01,78.58,35.72,4709.86,137.94,0,3,0.6336971324088124,0.9845222716430377,0.9784948159992782,0.9475696909976257,0.8731691117396948,0.8214776521388135,0.873155112487877,0.051227334326729095,0.24180437297890645,0.2841850204332574,0.1794884679161851,1.0
10000.54,2,1,1,36,0,0,0,0,0,0,160.01,75.72,58.11,94.61,0.0,0.0,75.72,58.11,94.61,0.0,0.0,0.0,1,2,1.0,1.0,0.9905395108664131,0.994189313777056,0.9924284088659213,0.9839998640073436,0.9935261829194557,1.0,1.0,1.0,0.0,0.0
12857.83,2,1,2,35,0,0,0,0,0,0,228.3,134.76,639.93,752.08,0.0,0.0,107.15,647.07,191.83,0.0,0.0,0.0,0,2,1.0,1.0,0.9415080149605338,0.9502303265792128,0.9895192268057673,0.9822442822778028,0.9772503084372195,0.7951172454734343,1.0111574703483195,0.2550659504308052,0.0,0.0
14286.48,2,2,1,53,0,0,0,0,0,0,9031.2,9181.28,3565.62,3606.16,3635.48,4208.01,407.74,3565.73,125.04,130.04,636.57,149.29,0,4,0.7054550876073042,0.745530039589878,0.7475823295871341,0.7504199774892066,0.35734484631623736,0.36784988324625795,0.6123636939726697,0.04440992977014098,1.0000308501747242,0.034674002262794774,0.035769692035164544,0.15127578118873292
5000.27,1,1,2,27,0,0,0,0,0,0,892.94,4944.19,4842.15,3506.33,3345.79,3402.9,5052.84,285.73,181.26,142.86,142.86,178.58,0,1,0.3194567493355359,0.3308781325808407,0.2987718663192188,0.03162229239621076,0.011215394368704256,0.8214216432312654,0.302227679705296,1.0219752881665147,0.05900891133071054,0.051695077188969665,0.04269843594487401,0.041981839019659704
10000.54,1,1,2,31,0,0,0,0,0,0,299.41,314.2,312.2,292.09,-0.14,-0.14,323.02,315.87,294.55,0.0,0.0,0.0,0,2,1.0000139992440407,1.0000139992440407,0.9707925772008311,0.9687816857889673,0.9685816965883841,0.9700606167266967,0.97970742913216,1.028071292170592,1.0117552850736709,1.0084220616933137,-0.0,-0.0
2857.3,2,2,2,32,0,0,0,0,0,0,571.71,701.57,829.08,983.87,1112.6,1345.54,178.58,178.58,214.3,178.58,285.73,357.16,0,2,0.5290869002204879,0.6106114163720996,0.655664438455885,0.7098379589122599,0.7544640044797536,0.7999125048122353,0.6765962038754534,0.25454338127342957,0.2153953780093598,0.21781332899671704,0.16050692072622688,0.21235340458106042
714.32,1,2,1,38,0,0,0,0,0,0,297.77,399.7,436.42,500.35,563.35,625.57,107.15,43.22,71.43,71.43,71.43,42.86,1,2,0.12424403628625826,0.21134785530294548,0.2995436219061485,0.3890413260163512,0.44044685855078963,0.5831420091835593,0.34129428454100874,0.2680760570427821,0.09903304156546446,0.14276006795243332,0.12679506523475637,0.11418386431574404
1785.81,1,2,2,27,0,0,0,0,0,0,636.86,647.86,670.64,702.25,691.04,691.29,46.25,47.25,57.07,24.07,24.64,30.54,0,1,0.6128983486485124,0.6130383411449146,0.6067610776062403,0.6244617288513337,0.6372178451235013,0.6433775149651978,0.6229591427232833,0.07138888031364801,0.07045508767744245,0.08126735493058028,0.03483155823107201,0.03564350706649887
16429.45,2,2,1,39,0,0,0,0,0,0,407.27,500.56,106.36,407.24,431.17,253.23,501.06,106.36,407.24,457.24,253.23,28.32,0,2,0.9845868242698326,0.9737562730340943,0.9752128038370123,0.993526259247875,0.9695327597698037,0.9752109778477064,0.9786376496677208,1.0009988812529966,1.0,1.0,1.0604633903100864,1.0
6428.92,1,1,2,33,0,0,0,0,0,0,79.18,0.0,295.16,0.0,117.08,0.0,0.0,295.16,0.0,117.08,0.0,165.94,0,2,1.0,0.9817885430212229,1.0,0.9540887116343025,1.0,0.9876837789239872,0.9872601722632521,0.0,1.0,0.0,1.0,0.0
1071.49,2,3,1,54,0,0,0,0,2,0,867.37,906.44,963.05,1046.73,1019.23,1084.99,53.57,71.43,100.01,0.0,82.15,89.29,1,4,-0.012599277641415225,0.04877320366965626,0.023108008474180805,0.10120486425444947,0.1540378351641172,0.1905010779381982,0.08417095197653113,0.05909933365694364,0.07417060381080942,0.09554517401813266,0.0,0.07571498354823547
3214.46,2,1,2,28,0,0,0,0,0,0,2216.62,2236.44,2071.18,1840.71,1874.6,1731.63,106.11,77.43,60.22,67.08,57.54,47.65,0,1,0.4612998761844913,0.41682273227851646,0.42736571617005653,0.3556678260112119,0.3042563914312202,0.31042227932529887,0.37930580356679916,0.047445940870311745,0.03738448613833661,0.03271563690097842,0.03578363384188627,0.03322880753971691
1785.81,1,2,2,51,0,0,0,0,0,0,1799.49,1752.7,1108.49,716.5,703.97,703.14,82.29,79.43,703.29,35.72,25.89,35.72,0,4,0.6062627043190486,0.6057979292309932,0.5987815053113154,0.379278870652533,0.018540606223506364,-0.0076603894031280284,0.3668335377223781,0.046950419352998235,0.07165603659031657,0.981563154221912,0.05074079861357728,0.036820547828313
7143.24,2,1,1,36,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3571.62,2,3,1,36,2,2,2,2,2,2,1911.89,1967.28,1985.14,2116.29,2183.87,2220.87,107.15,71.43,164.29,107.15,78.58,89.29,1,2,0.378189729030524,0.38854917376428627,0.4074705595780066,0.4441905913843018,0.44919112335578815,0.464699492107223,0.42204844487002163,0.054466064820462776,0.03598234885197014,0.07763113750950956,0.04906427580396269,0.035382530269669095
12857.83,2,1,1,33,1,0,0,0,0,0,-7.14,-7.14,0.0,480.99,635.75,0.0,0.0,7.14,480.99,189.3,0.0,0.0,0,2,1.0,0.9505554203158698,0.9625916659342985,1.0,1.000555303655438,1.000555303655438,0.9857096155935073,-0.0,0.0,1.0,0.2977585528902871,0.0
8929.05,1,1,2,33,0,0,0,0,0,0,179.19,802.51,-1.04,-1.04,-1.04,-1.04,806.51,0.0,0.0,0.0,0.0,207.9,0,2,1.0001164737570067,1.0001164737570067,1.0001164737570067,1.0001164737570067,0.9101236973698209,0.9799317956557528,0.9817535646756003,1.004984361565588,-0.0,-0.0,-0.0,-0.0
5357.43,2,1,1,34,0,0,0,0,0,0,204.01,519.28,314.16,727.15,618.93,717.43,519.28,314.16,727.72,618.93,717.43,0.0,0,2,0.8660869110748997,0.8844725922690543,0.8642726083215274,0.9413599431070495,0.9030729286243592,0.9619201744119849,0.9035308596348125,1.0,1.0,1.000783882280135,1.0,1.0
7143.24,2,2,2,27,0,0,0,0,0,0,281.66,253.62,192.08,196.47,335.8,329.34,160.72,120.65,196.47,335.8,214.3,202.98,0,1,0.9538948712349018,0.9529905197081436,0.9724956742318611,0.9731102412910668,0.9644951030624759,0.9605697134633584,0.9629260204986347,0.6337039665641511,0.6281236984589754,1.0,1.0,0.6506953300540476
3571.62,2,1,2,30,0,0,0,0,0,0,3227.85,2913.44,2551.96,2447.63,2387.41,2350.84,107.4,114.29,107.15,125.01,92.86,89.29,0,2,0.3418000795157379,0.33156102832888157,0.31470033206220144,0.2854894977629199,0.18428052256399052,0.09625044097636366,0.2590136502016825,0.03686363885990444,0.04478518472076365,0.04377704146460045,0.05236218328649039,0.03950077419135287
714.32,1,3,1,43,0,0,0,2,0,0,646.46,640.25,695.93,696.57,698.82,47.15,71.43,107.15,42.86,35.72,50.0,0.0,0,3,0.9339931683279203,0.0216989584499944,0.02484880725725165,0.025744764251316075,0.10369302273490878,0.09499944002687873,0.200829693508045,0.1115657946114799,0.1539666345753165,0.061530068765522486,0.051114736269711795,1.0604453870625663
1428.65,1,1,2,31,0,0,0,0,0,0,1181.31,1222.24,1281.0,1310.46,1131.2,998.09,71.43,89.29,71.93,8.93,71.43,17.86,0,2,0.3013754243516607,0.20820354880481576,0.08272844993525359,0.10334931578763173,0.1444790536520492,0.17312847793371375,0.16887737841085412,0.05844187720905878,0.06970335675253708,0.054889122903407965,0.007894271570014143,0.07156669238245049
7143.24,2,1,1,37,1,0,0,0,0,0,-2.07,-2.07,99.51,0.0,4.14,0.0,0.0,101.58,0.0,4.14,0.0,0.0,0,2,1.0,0.9994204310648949,1.0,0.9860693466830177,1.0002897844675525,1.0002897844675525,0.9976782244471695,-0.0,1.020801929454326,0.0,1.0,0.0
14286.48,2,1,2,29,0,0,0,0,0,0,135.97,113.15,13.29,715.43,32.72,1106.45,113.15,13.29,722.57,32.72,1106.45,70.86,0,1,0.9225526511778969,0.9977097227588602,0.9499225841494896,0.9990697498614074,0.992079924516046,0.9904826101320969,0.9753028737659662,1.0,1.0,1.009980012020743,1.0,1.0
5357.43,2,1,2,28,0,0,0,0,0,0,457.13,490.24,523.17,432.7,450.49,543.78,57.15,53.57,57.15,35.72,107.15,78.58,0,1,0.8984998404085541,0.9159130403943683,0.9192336624090283,0.9023468342096863,0.908493438085052,0.9146736401595541,0.9098600759443739,0.1165755548302872,0.102395015004683,0.13207765195285417,0.079291438211725,0.19704659972783112
2857.3,1,1,2,33,0,0,0,0,0,0,2758.86,2795.11,2831.79,2489.7,1776.63,1748.99,124.72,128.33,107.36,61.75,71.43,67.86,0,2,0.3878871662058587,0.37821369824659645,0.12865292408917522,0.008928008959507303,0.02176530290834006,0.034452105134217634,0.15998320092394924,0.044620784155185306,0.04531762595390195,0.04312166124432663,0.034756814868599537,0.04084071378338355
5714.59,2,1,2,27,0,0,0,0,0,0,472.67,0.0,214.3,566.67,148.87,73.83,0.0,214.3,566.67,148.87,73.83,422.38,0,1,0.9870804379666783,0.9739491372084437,0.9008380303748825,0.9624994969017899,1.0,0.9172871544590251,0.9569423761518033,0.0,1.0,1.0,1.0,1.0
1071.49,2,2,2,41,0,0,0,0,0,0,898.58,926.16,977.52,896.87,794.15,678.61,62.93,78.58,28.22,32.93,23.68,46.79,0,3,0.3666669777599418,0.25883582674593325,0.1629693230921427,0.0877003051825029,0.13563355700939816,0.16137341459089677,0.19552990073013596,0.06794722294204025,0.08038710205417791,0.03146498377691304,0.04146571806333816,0.03489485860803702
3571.62,2,2,2,26,0,0,0,0,0,0,48.93,149.72,148.54,126.51,70.72,142.15,150.37,148.54,35.72,38.57,71.43,54.47,0,1,0.9602001332728566,0.9801994613088739,0.9645790985603171,0.9584110291688366,0.9580806468773274,0.9863003343020814,0.9679617839150487,1.0043414373497195,1.0,0.28234922140542246,0.5453902714932127,0.502497361941611
3571.62,1,2,1,47,0,0,2,0,0,2,2376.52,2563.21,2468.38,2296.09,2422.92,2362.09,250.01,0.0,89.29,196.44,0.0,107.15,0,3,0.33865024834668855,0.3216187612343978,0.357129257871778,0.3088906434615104,0.28233966659387055,0.3346100649005213,0.3238731070681278,0.09753785292660375,0.0,0.03888784847283861,0.08107572680897429,0.0
1071.49,2,2,2,23,3,3,3,3,2,2,1039.09,1054.77,1069.84,1042.06,1069.99,1090.06,42.86,42.86,0.0,50.0,42.86,0.0,1,1,-0.017331006355635552,0.001399919737935025,0.02746642525828525,0.0015399117117286124,0.015604438678849105,0.030238266339396625,0.00981965922842651,0.04063445111256483,0.04006206535556719,0.0,0.046729408686062485,0.03931893657229878
10000.54,2,1,2,31,2,0,0,0,0,0,3.68,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,1.0,0.9994000323982505,0.999632019870927,0.9998386753781962,1.0,0.0,0.0,0.0,0.0
7500.4,1,2,1,54,2,0,0,0,0,0,16.82,6.29,6.96,17.32,7.5,124.4,6.29,6.96,17.32,0.0,159.51,14.89,0,4,0.9834142179083782,0.999000053330489,0.9976907898245427,0.9990720494906938,0.9991613780598368,0.9977574529358435,0.9960159902582973,1.0,1.0,1.0,0.0,1.2822347266881027
10357.7,2,2,1,42,0,0,0,0,0,0,688.64,773.4,716.93,927.41,798.15,449.02,237.66,52.72,357.23,15.97,8.96,583.53,0,3,0.956648676829798,0.9229413866012726,0.9104617820558618,0.9307828958166388,0.925330913233633,0.9335141971673249,0.9299466419507548,0.30729247478665633,0.07353577057732276,0.38519101583981197,0.02000877028127545,0.019954567725268366
2142.97,2,2,1,30,0,0,0,0,0,0,2337.98,2290.41,2240.69,2112.01,2059.47,1895.07,82.11,79.72,76.86,79.5,68.15,69.04,1,2,0.11568057415642771,0.03896461453030141,0.014447239112073237,-0.045600265052707346,-0.06880170977661847,-0.09099987400663576,-0.006051570172859867,0.03584947673124026,0.035578326319124914,0.03639187314454003,0.03860216463459046,0.03596173228429557
2500.13,1,3,3,26,1,2,2,0,0,0,1395.54,1434.15,1400.58,1423.68,1466.61,1532.87,71.43,0.0,57.15,71.43,96.43,53.57,1,1,0.38688388203813406,0.41338650390179715,0.4305576110042278,0.4397971305492115,0.426369828768904,0.44181302572266246,0.42313466366415614,0.04980650559564899,0.0,0.04014244774106541,0.04870415447869578,0.06290813963349795
714.32,1,2,1,34,0,0,2,3,2,0,533.96,587.39,708.75,684.39,668.04,686.68,73.75,121.36,0.0,0.0,27.86,643.25,0,2,0.03869414268115144,0.06478889013327371,0.04189998880053766,0.0077976257139657995,0.17769347071340583,0.2524918803897413,0.09722766640534597,0.12555542314305657,0.1712310405643739,0.0,0.0,0.04057202772761694
12143.51,1,2,2,29,0,0,0,0,0,2,180.72,271.59,532.17,0.0,94.65,35.72,271.59,357.16,0.0,94.65,0.0,35.72,0,1,0.9970585110894626,0.9922057131751858,1.0,0.9561765914467892,0.9776349671552953,0.9851179765981994,0.9846989599108219,1.0,0.6711389217731177,0.0,1.0,0.0
3571.62,1,1,2,32,0,0,0,0,0,0,152.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,1.0,1.0,0.9572994887474031,0.9928832481245672,0.0,0.0,0.0,0.0,0.0
8929.05,2,1,2,30,0,0,0,0,0,0,5171.96,5797.67,6006.96,6263.51,6363.06,6759.61,714.32,357.16,357.16,257.16,500.03,257.16,0,2,0.24296425711581857,0.2873754766744501,0.2985244790879208,0.3272565390495069,0.35069576270711883,0.42077152664617173,0.3212646735468312,0.12320811636398761,0.059457695739608726,0.05702234050875628,0.04041451754344608,0.07397320259600776
8571.89,2,1,2,28,0,0,0,0,0,0,200.83,6.46,40.47,0.0,1405.22,1438.08,6.46,40.47,0.0,1405.22,53.57,55.0,0,1,0.83223303145514,0.8360664917538605,1.0,0.9952787541604011,0.9992463739035383,0.9765710945894079,0.939899290977058,1.0,1.0,0.0,1.0,0.037251056964842016
5714.59,1,2,2,26,0,0,0,0,0,0,895.05,868.12,631.14,790.08,1458.47,1338.32,286.66,278.73,276.09,2403.56,47.86,45.72,0,1,0.7658064708054296,0.744781340393624,0.8617433621659647,0.8895563811227052,0.8480870893624914,0.8433745903030664,0.8255582056922136,0.3302078053725292,0.44162943245555664,0.34944562575941673,1.648000987336044,0.03576125291410126
7500.4,1,1,1,40,0,0,0,0,0,0,193.26,211.51,77.65,232.94,54.72,333.12,212.73,77.86,234.58,54.72,334.77,288.94,0,3,0.9555863687270012,0.992704389099248,0.9689429897072157,0.9896472188149966,0.9718001706575649,0.9742333742200415,0.9754857518710113,1.0057680487920193,1.0027044430135221,1.0070404395981798,1.0,1.0049531700288183
7857.56,1,1,2,31,0,0,0,0,0,0,11.86,11.86,11.71,36.57,67.43,40.43,11.89,11.75,36.75,67.75,40.61,53.54,0,2,0.994854636808373,0.9914184556019935,0.9953458834549148,0.9985097154841961,0.9984906255886051,0.9984906255886051,0.9961849904211147,1.0025295109612142,1.0034158838599487,1.0049220672682526,1.0047456621681743,1.004452139500371
1785.81,1,1,2,27,2,2,0,0,0,0,1823.03,1745.74,1710.23,1053.84,131.15,298.09,0.0,84.08,50.36,53.57,175.01,25.0,1,1,0.8330785469898814,0.9265599363874096,0.4098812303660524,0.0423225315123109,0.022437997323343433,-0.020842082864358485,0.36890635995243987,0.0,0.04916297807897183,0.04778714036286343,0.40846359130766297,0.5871045657351807
17858.1,2,2,1,41,0,0,0,0,0,0,4704.54,3705.41,3278.93,2719.86,2242.37,1586.58,139.29,114.29,98.79,75.0,60.82,39.0,0,3,0.9111562820232836,0.8744340103370459,0.8476960034942127,0.8163897615087831,0.7925081615625402,0.736559880390411,0.8297906832193794,0.03759098183466877,0.034855882864227056,0.03632172244159626,0.03344675499583031,0.038334026648514416
8571.89,2,2,1,38,1,2,0,0,2,2,1690.09,1656.95,1844.81,1963.28,1513.4,1748.38,0.0,214.3,144.97,0.5,357.95,0.0,0,2,0.7960333135399544,0.8234461711477866,0.7709629964920222,0.7847837524746585,0.8066995726730044,0.8028334474660781,0.7974598756322507,0.0,0.11616372417755759,0.07384071553726416,0.00033038192150125544,0.2047323808325421
11786.35,2,1,2,24,0,0,0,0,0,0,12197.05,11962.39,11357.64,9790.95,9558.44,9330.71,446.45,388.66,353.66,357.16,357.16,629.64,0,1,0.20834609527122486,0.18902459200685537,0.16929753486024082,0.036373431978517605,-0.014935921638166103,-0.0348453931878825,0.092210056548465,0.03732113733125237,0.03422013728204099,0.036121111843079576,0.03736593000531468,0.03827790168165124
17858.1,2,2,1,41,0,0,2,0,0,0,319.23,2631.53,2328.02,195.22,1077.81,414.38,2329.23,11.64,196.22,1083.2,416.38,4.71,0,3,0.9767959637363437,0.939645874981101,0.9890682659409455,0.8696378674103068,0.852642218377095,0.9821240781494112,0.9349857114325338,0.8851238633038574,0.004999957045042569,1.0051224259809446,1.0050008814169473,1.0048264877648536
3928.78,2,1,2,25,0,0,0,0,0,0,3075.41,2996.37,3037.2,1600.76,875.48,908.87,0.0,142.86,75.0,71.43,53.57,53.57,0,1,0.7686635545894654,0.7771623761065776,0.5925554497833934,0.22693558814695663,0.23732812730669578,0.21720992267319633,0.4699758364343809,0.0,0.04703674436981431,0.046852744946150576,0.08158952803033764,0.05894132274142617
714.32,2,3,1,51,0,0,0,0,0,0,703.04,413.59,27.86,27.86,0.0,0.0,35.72,27.86,0.0,0.0,0.0,0.0,0,4,1.0,1.0,0.960997872102139,0.960997872102139,0.4210017919139882,0.01579124202038314,0.7264647963564416,0.08636572450978022,1.0,0.0,0.0,0.0
