,limit,age,behind1,behind2,behind3,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default,avail6,avail5,avail4,avail3,avail2,avail1,avg_av
3419,2855.87,43,2,0,0,2449.34,2497.85,2564.78,2583.56,2622.94,2671.74,110.66,128.51,97.1,85.68,79.39,142.44,0,0.06447422326646525,0.08156183579784787,0.0953509788610826,0.1019269084377089,0.12536284914929602,0.14234891644227496,0.1018376186591126
3420,3212.85,49,0,0,0,9.42,0.0,18.85,0.0,18.85,9.42,0.0,18.85,0.0,18.85,9.42,0.0,0,0.9970680237172604,0.994132934933159,1.0,0.994132934933159,1.0,0.9970680237172604,0.9970669862168066
3421,5711.74,45,1,0,0,0.0,372.23,0.0,0.0,64.86,64.86,372.23,0.0,0.0,64.86,0.0,167.78,0,0.9886444410985096,0.9886444410985096,1.0,1.0,0.9348307170844612,1.0,0.9853532665469134
3422,4283.8,37,0,0,0,2792.79,1900.44,1257.37,2601.02,2656.99,2169.85,71.93,78.54,1392.24,89.25,85.68,80.32,0,0.4934754190204959,0.3797586255193988,0.3928241281105561,0.706482562211121,0.5563658434100565,0.3480577991502872,0.4794940629036525
3423,5711.74,38,0,0,0,11.28,31.16,49.69,0.0,24.85,24.85,31.16,49.69,0.0,24.85,24.85,24.85,1,0.9956493117683928,0.9956493117683928,1.0,0.9913003743167582,0.9945445696057594,0.9980251201910452,0.9958614479417248
3424,12851.41,28,0,0,0,515.23,541.08,305.72,53.37,213.37,43.23,85.46,307.22,53.62,214.4,150.54,79.54,0,0.9966361667708056,0.9833971525303448,0.995847148289565,0.9762111706030699,0.9578972268412572,0.959908679281106,0.9783162573860248
3425,2498.88,30,1,2,0,1516.82,1273.29,1156.52,867.68,868.04,721.68,0.61,180.03,89.25,71.72,71.93,71.75,0,0.7111986169804073,0.6526283775131259,0.6527724420540403,0.5371846587271097,0.4904557241644257,0.3930000640286849,0.5728733139112989
3426,4997.77,27,0,0,0,481.82,559.75,121.37,114.88,588.24,145.58,560.04,142.79,114.88,606.87,160.64,158.79,0,0.9708710084697776,0.8822995055794886,0.9770137481316667,0.9757151689653586,0.8880000480214175,0.9035930024791058,0.9329154136078024
3427,3569.84,26,0,0,0,1918.54,1867.74,1666.61,1588.47,1594.79,1522.64,107.1,89.25,107.1,71.4,178.49,92.82,0,0.5734710799363557,0.5532600900880712,0.5550304775564171,0.533141541357596,0.4768000806758846,0.4625697510252561,0.5257121701065968
3428,1070.95,39,2,2,0,352.84,342.2,368.34,375.62,405.32,393.47,0.0,42.84,13.39,35.7,0.0,35.7,1,0.6325972267612867,0.6215322844203746,0.6492646715532938,0.656062374527289,0.6804706102058921,0.6705355058592839,0.6517437788879034
3429,7496.65,36,1,0,0,0.0,173.71,0.0,0.0,211.19,0.0,173.71,0.0,0.0,211.19,0.0,0.0,1,1.0,0.9718287501750784,1.0,1.0,0.9768283166481028,1.0,0.99144284447053
3430,17849.18,31,0,0,0,12441.8,12320.5,12059.47,11307.06,5983.61,13027.76,542.97,536.26,718.29,211.51,1251.91,1253.37,0,0.2701199718978687,0.6647683535041946,0.3665221595613917,0.32436840235797954,0.3097442011341698,0.3029483707374793,0.37307857653218063
3431,713.97,57,0,0,0,13.92,13.92,13.92,768.05,105.02,0.0,13.92,13.92,382.97,2.11,0.0,0.0,1,1.0,0.8529069848873202,-0.07574547950193976,0.9805033824950627,0.9805033824950627,0.9805033824950627,0.7864452754784281
3432,3569.84,41,0,0,0,27.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.9922013311520964,0.9987002218586828
3433,5711.74,33,2,2,2,5216.56,5642.7,5601.0,5523.43,4135.33,3984.47,535.48,142.79,285.59,142.79,142.79,142.79,1,0.3024069723061624,0.2759947056413632,0.03296893766172821,0.019388137415218443,0.012087384929986305,0.08669512267715257,0.12159021010526852
3434,4997.77,32,0,2,2,26.38,26.38,-7.14,310.58,48.8,48.8,0.0,0.0,317.72,48.8,0.0,0.0,1,0.9902356450977136,0.9902356450977136,0.9378562839026204,1.0014286371721788,0.9947216458540508,0.9947216458540508,0.9848665838297213
3435,1784.92,41,0,0,2,200.62,1674.5,1637.84,1738.4,1767.21,1805.52,1502.9,0.0,139.22,67.83,71.4,0.0,0,-0.01154113349617905,0.009922013311520985,0.026062792730206383,0.08240145216592347,0.061862716536315386,0.8876028057279879,0.17605177449596252
3436,1784.92,48,0,0,0,2844.48,2855.48,2727.14,887.93,-76.11,1019.58,114.23,92.14,42.84,73.9,1124.5,42.84,0,0.42878112184299577,1.0426405665239895,0.5025379288707618,-0.5278780001344596,-0.5997803823140533,-0.5936176411267732,0.04211393227707686
3437,3926.82,33,0,0,2,1419.65,1582.61,1546.45,1721.95,1756.18,1722.55,198.05,0.0,201.73,66.97,0.0,71.4,0,0.5613371634044851,0.5527729817002053,0.561489958796176,0.6061826108657896,0.5969741419265462,0.6384733703098181,0.5862050378338367
3438,4997.77,24,0,0,2,3534.57,3813.19,3914.18,3799.02,3967.16,4041.2,392.68,214.19,0.0,285.59,142.79,178.49,0,0.191399364116396,0.20621397143125844,0.23985697621139035,0.21681469935591285,0.23702171168341085,0.29277057567675185,0.2306795497458534
3439,1784.92,31,0,0,0,710.0,730.07,729.17,710.18,724.46,719.14,53.55,57.12,57.12,35.7,32.13,35.7,0,0.5971023911435808,0.5941218654057324,0.6021222239652199,0.5914830916791789,0.5909788674002195,0.6022230688210116,0.5963385847358238
3440,713.97,24,0,0,0,585.2,289.8,195.02,49.23,95.24,13.92,60.26,52.23,49.23,95.24,13.92,13.92,0,0.9805033824950627,0.8666050394274271,0.9310475230051682,0.7268512682605712,0.5941005924618682,0.1803577181114052,0.7132442539602505
3441,713.97,27,5,4,3,773.69,751.49,729.67,703.58,718.0,708.26,0.0,0.0,0.0,32.13,0.0,0.0,0,0.007997534910430459,-0.005644494866731057,0.01455243217502134,-0.021989719455999455,-0.052551227642618006,-0.08364497107721616,-0.023546740992852148
3442,12851.41,50,0,0,0,1020.79,0.0,89.25,0.0,0.0,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.9930552367405601,1.0,0.92056980518091,0.9856041736535784
3443,4283.8,23,0,0,0,3595.79,3446.71,2487.32,1602.11,1554.02,1587.4,154.36,115.45,51.69,49.98,49.98,49.98,1,0.6294411503805033,0.6372332975395677,0.6260072832531866,0.4193659834726178,0.1954082823661236,0.16060740464073958,0.4446772336087898
3444,4640.79,38,0,0,0,4556.04,4574.24,3156.56,3221.24,3289.75,3052.57,192.77,110.66,110.66,114.23,107.1,110.66,0,0.34223052540623466,0.2911228476186167,0.30588542037023875,0.31982270260020385,0.01434023086586555,0.018261976947890342,0.21527728396817497
3445,5711.74,42,0,0,0,2707.61,3180.51,3175.58,2240.71,2299.33,2960.07,1070.95,154.43,142.79,107.1,713.97,124.94,0,0.4817568726867819,0.5974379085882761,0.6077009807869406,0.4440258134999142,0.4431626789734826,0.5259570638719551,0.5166735530678916
3446,1070.95,28,0,0,0,897.81,937.19,966.14,995.41,1042.03,920.62,107.1,107.1,71.4,71.4,38.16,38.34,0,0.14037069891218082,0.02700406181427711,0.07053550585928388,0.09786638031654143,0.12489845464307388,0.16166954573042636,0.10372410787929726
3447,3212.85,29,0,0,0,1698.71,1859.31,1921.18,1956.91,1998.57,2049.01,356.98,92.82,89.25,78.54,89.25,107.1,0,0.3622453584823441,0.3779448153508567,0.39091149602377945,0.4020324633892027,0.4212895093141603,0.47127628118337295,0.4042833206239527
3448,713.97,27,0,0,0,224.69,85.25,145.9,154.9,117.38,117.38,53.55,62.4,17.85,0.0,0.0,0.0,1,0.8355953331372467,0.8355953331372467,0.7830441054946287,0.7956496771573036,0.8805972239729961,0.685294900345953,0.8026294288742292
3449,1784.92,42,0,0,0,1570.66,1753.61,1763.39,1797.77,712.93,703.04,356.98,142.79,178.49,107.1,160.64,71.4,0,0.6061224032449634,0.6005815386683998,-0.007199202205140795,0.012062165251103676,0.017541402415794643,0.12003899334423952,0.2248578834532267
3450,2141.9,24,2,3,2,1239.02,1208.96,1179.51,1259.58,1128.14,1150.24,0.0,0.0,103.53,0.0,42.84,50.3,1,0.46298146505439103,0.4732994070684906,0.411933330220832,0.4493160278257622,0.43556655306036696,0.4215322844203745,0.4424381779417028
3451,18206.16,37,0,0,0,13.78,26.17,26.38,69.22,26.38,97.78,27.24,26.38,69.22,26.38,97.78,39.63,0,0.9946292903061382,0.9985510398678248,0.9961979901308128,0.9985510398678248,0.9985625744253596,0.9992431133198874,0.997622507986308
3452,1784.92,26,0,0,0,1714.81,1670.22,1499.72,683.52,101.56,715.43,74.97,43.8,13.67,71.4,713.97,23.17,1,0.5991809156712907,0.9431010913654394,0.6170584676063914,0.15978307151020776,0.06426058310736618,0.03927907133092807,0.403777200098604
3453,7139.67,45,0,0,0,7153.16,5796.48,5505.9,5138.88,5277.43,5260.97,216.37,251.6,179.06,367.48,183.35,186.52,0,0.2631354110203973,0.2608299823381192,0.28023564114307803,0.22882990390312166,0.18813054384866532,-0.0018894430694975798,0.2032120065306473
3454,8924.59,50,0,0,0,656.17,98.13,188.67,326.21,42.37,44.09,98.13,202.55,340.1,42.37,44.09,95.6,0,0.9950597170290176,0.9952524429693688,0.9634481808127882,0.9788595330429744,0.989004536903096,0.926476174255624,0.974683430835478
3455,1784.92,50,0,0,0,318.61,328.71,365.48,381.97,384.19,413.64,42.84,42.84,35.7,35.7,35.7,35.7,0,0.7682585213903145,0.7847578602962597,0.7860016135176927,0.7952401228066244,0.8158404858481052,0.8214990027564258,0.7952662677692371
3456,2855.87,32,0,0,0,2777.62,2755.2,2825.42,2897.24,2483.64,2509.81,107.1,142.79,142.79,178.49,285.59,99.96,0,0.12117498345512925,0.13033856583107775,-0.014485953492280771,0.010662250032389364,0.03525020396586682,0.02739970656927661,0.051723292726909835
3457,1784.92,58,0,0,0,522.2,558.25,584.85,636.75,563.71,570.75,55.62,46.51,62.72,25.38,21.42,53.55,0,0.6802377697599893,0.6841819241198485,0.6432613226363086,0.6723382560562939,0.6872408847455348,0.7074378683638483,0.6791163376136372
3458,1070.95,33,1,2,2,1427.76,1358.29,1264.97,1141.49,1060.38,988.38,60.69,39.27,0.0,36.77,35.7,118.88,0,0.07709977123114996,0.009869741818011986,-0.06586675381670476,-0.18116625426023625,-0.26830384238293103,-0.3331714832625239,-0.1269231367788723
3459,18563.14,54,0,0,0,23313.24,23973.69,24618.55,25233.88,13678.18,10518.2,1017.4,1088.8,1070.95,535.48,535.48,0.0,0,0.4333824988660323,0.2631537552375298,-0.35935407479553577,-0.3262061267651917,-0.29146739183133885,-0.2558888205335952,-0.08939669330368323
3460,4997.77,35,0,0,0,369.09,652.42,922.87,513.7,490.07,103.7,357.2,358.7,178.78,72.04,71.58,35.88,0,0.9792507458326414,0.901942266250748,0.8972141575142514,0.8153436432648962,0.8694577781690634,0.9261490624818668,0.8982262755855778
3461,5354.75,29,0,0,0,103.13,123.84,63.94,20.35,0.0,0.0,123.84,63.94,20.35,0.0,0.0,14.24,1,1.0,1.0,0.9961996358373406,0.9880591997759001,0.9768728698818806,0.980740464073953,0.9903120282615124
3462,7139.67,25,1,2,0,4449.87,3905.44,2267.49,521.45,585.42,643.5,0.21,178.49,71.4,71.4,71.4,713.97,0,0.9098697838975752,0.9180046136586144,0.9269644115204204,0.6824096912042154,0.4529943260682917,0.3767401014332595,0.7111638212970628
3463,8210.62,38,0,0,0,38.84,87.25,103.7,173.78,102.45,110.13,87.5,103.92,174.28,102.74,110.13,33.91,0,0.9865868838163256,0.9875222577588538,0.97883472868066,0.9873700159062287,0.989373518686774,0.9952695411552356,0.9874928243340129
3464,3926.82,24,0,0,0,3246.02,3295.06,3288.32,2500.92,1017.12,3835.89,126.73,114.23,89.25,57.12,2855.87,142.79,0,0.02315614161076909,0.7409812520054395,0.3631182483536297,0.1625997626578249,0.16088336109116289,0.1733718377720395,0.2706851005818109
3465,7139.67,35,0,0,0,0.0,6.6,68.4,0.0,5.35,48.12,6.6,68.4,0.0,5.35,48.12,35.7,0,0.9932601926979818,0.9992506656470116,1.0,0.9904197252814206,0.9990755875271544,1.0,0.9970010285255948
3466,11423.47,40,0,0,0,387.43,1212.6,3070.91,8282.62,557.68,266.42,1219.13,3086.69,8290.66,114.2,267.74,1.07,0,0.9766778395706384,0.9511812085119496,0.27494710451377724,0.7311753784095375,0.8938501173461303,0.9660847360740652,0.7989860640710162
3467,4997.77,28,0,0,0,3940.53,3797.91,3497.65,3529.03,3614.96,3695.64,133.12,126.34,126.3,142.79,146.26,129.62,1,0.2605422018220127,0.2766854016891534,0.2938790700652491,0.300157870410203,0.24007907526756944,0.2115423478871577,0.2638143278568909
3468,12851.41,33,1,2,0,2541.54,2161.64,2147.54,595.16,1250.83,297.01,0.0,49.94,0.0,1250.83,297.01,184.52,0,0.9768889172472124,0.9026698237780912,0.9536891282746408,0.8328946006702765,0.8317974447939954,0.8022364861131969,0.8833627334795691
3469,8924.59,40,0,0,0,10970.85,167.64,199.16,304.76,89.25,89.25,168.85,200.16,308.22,89.25,0.0,0.0,0,0.9899995405951422,0.9899995405951422,0.9658516525689136,0.9776841289067622,0.9812159438136656,-0.2292833620367995,0.7792445740738043
3470,1784.92,22,2,2,2,1643.37,1664.26,1690.0,1625.24,1726.3,1693.6,71.4,64.26,0.0,146.36,0.0,89.25,1,0.051161956838401815,0.032841808036214566,0.08946059207135337,0.05317885395423889,0.06759966833247433,0.07930327409631814,0.062257692221500176
3471,2141.9,25,0,0,0,1626.95,1545.85,967.89,699.05,682.16,615.3,51.12,402.64,69.97,35.7,22.6,18.81,0,0.7127316868201129,0.6815164106634297,0.6736308884635137,0.5481161585508194,0.2782809654979225,0.24041738643260654,0.5224489160714009
3472,6425.7,41,2,2,2,3573.19,3612.82,3522.71,3592.82,3668.01,3740.9,127.87,0.0,128.69,133.19,133.94,144.15,1,0.41782218279720496,0.4291656940099911,0.44086714287937495,0.4517780164028822,0.4377546415176557,0.4439220629659025,0.4368849567621686
3473,3569.84,29,0,0,0,2677.8,2776.76,2625.08,2572.67,2123.87,2029.45,142.79,110.84,145.26,107.1,89.25,71.4,0,0.4315011317033817,0.4050517670259732,0.2793318468054591,0.2646505165497614,0.22216121730945926,0.24988234766824285,0.3087631378437129
3474,12851.41,28,0,0,0,9.85,0.0,17.92,0.0,36.31,0.0,0.0,17.92,0.0,36.31,0.0,12.82,0,1.0,0.9971746290873921,1.0,0.9986056004749674,1.0,0.9992335471360728,0.999168962783072
3475,1784.92,25,0,0,0,1703.78,1639.48,1681.21,1766.53,1752.18,1613.1,74.97,78.54,124.94,71.4,0.0,183.88,0,0.09626201734531528,0.018342558770140963,0.0103029827667347,0.05810344441207451,0.08148264347981986,0.04545861999417346,0.051658711128043135
3476,2141.9,36,0,0,0,2114.02,2100.92,1956.66,1426.51,1432.68,1342.51,110.06,66.29,46.02,57.65,52.98,89.25,0,0.3732153695317242,0.33111723236378915,0.33399785237406043,0.08648396283673374,0.019132545870488828,0.013016480694710354,0.19282724061191775
3477,356.98,23,0,0,0,199.3,319.82,157.36,323.82,322.64,178.67,178.49,249.89,178.49,178.49,35.7,356.98,1,0.4994957700711525,0.09619586531458353,0.09289035800324956,0.5591909910919379,0.1040954675331952,0.4417054176704577,0.2989289782807628
3478,3569.84,33,0,0,0,3291.0,3171.16,3204.36,2783.97,2535.69,2391.18,116.09,114.77,99.67,67.15,69.43,77.97,0,0.3301716603545258,0.2896908544920781,0.220141518947628,0.1023799385966878,0.1116800752974924,0.07810994330278112,0.18869566516519887
3479,15350.29,33,0,0,0,6836.95,6610.87,6177.28,5261.33,4849.55,4768.98,295.08,273.66,235.25,168.17,169.42,157.82,0,0.6893231333088822,0.6840743725362844,0.657248820706319,0.5975789382480723,0.569332566355424,0.5546045058432121,0.625360389499699
3480,7139.67,37,0,0,0,16.21,71.93,128.62,576.81,0.0,29.84,89.25,132.08,578.31,0.0,29.84,56.72,0,0.9958205351227718,1.0,0.91921055174819,0.981985161779186,0.989925304670944,0.9977295869416932,0.9807785233771308
3481,1784.92,62,0,0,0,1833.11,1797.41,1759.54,1751.29,1696.1,1746.72,1817.33,64.26,64.26,64.26,78.54,63.33,0,0.021401519395827292,0.0497613338412927,0.018841180557111863,0.014219124666651787,-0.006997512493557139,-0.026998408892275186,0.011704539512508556
3482,8567.6,52,1,0,0,0.0,0.0,0.0,0.0,99.24,715.18,0.0,0.0,0.0,99.24,715.18,0.0,0,0.9165250478547085,0.9884168261823616,1.0,1.0,1.0,1.0,0.9841569790061784
3483,3926.82,30,0,0,0,2036.23,1825.01,1686.78,1664.61,1888.05,1924.39,178.49,142.79,142.79,356.98,178.49,178.49,0,0.5099367936396372,0.5191911011963879,0.5760921050621113,0.5704463153391294,0.5352448036833877,0.4814557326284373,0.5320611419248485
3484,3569.84,35,0,0,0,136.9,67.51,64.22,61.69,214.19,0.0,67.51,64.22,61.69,214.19,0.0,11.78,0,1.0,0.9400001120498398,0.9827191134616676,0.9820103982251306,0.9810887882930328,0.9616509423391524,0.9745782257281372
3485,713.97,33,1,2,2,641.54,621.12,680.3,658.74,705.22,688.55,0.0,80.68,0.0,57.12,0.0,22.99,0,0.03560373685168855,0.012255416894267266,0.07735619143661501,0.047158844209140544,0.1300474809865961,0.10144683950306044,0.06731141831356131
3486,25702.81,40,0,0,0,11004.87,7495.8,5665.11,5317.48,4827.02,3045.07,303.44,214.19,214.19,186.95,107.1,319.89,1,0.8815277395739999,0.8121987440283767,0.7931167837290942,0.7795918033864779,0.7083665171240032,0.571841755823585,0.7577738906109229
3487,713.97,29,1,2,0,212.66,175.24,209.37,640.25,690.87,717.32,0.0,71.4,481.93,89.25,71.4,53.55,1,-0.004692073896662356,0.03235430060086561,0.1032536381080438,0.7067523845539728,0.7545555135369834,0.7021443478017284,0.38239468511748864
3488,7496.65,36,0,0,2,33.24,91.46,26.27,9.64,-16.64,64.19,91.74,0.0,9.64,0.0,107.1,0.0,0,0.99143750875391,1.0022196581139575,0.9987140922945582,0.9964957681097556,0.9877998839481636,0.9955660194887048,0.995372155118175
3489,1784.92,46,0,0,0,1750.86,1757.11,1660.15,249.57,171.67,67.47,78.0,104.88,249.75,171.67,67.47,245.96,0,0.9621999865540192,0.9038220200345112,0.8601786074445914,0.06990229253972166,0.015580530219841881,0.019082087712614663,0.4717942540842167
3490,12494.42,41,0,0,0,4355.81,4337.53,4266.74,4281.91,4188.42,4226.68,214.19,210.62,207.05,146.36,160.64,178.49,0,0.6617145893927049,0.664776756344032,0.657294216138084,0.6585083581310698,0.6528426289495631,0.6513795758426562,0.6577526874663516
3491,17849.18,32,0,0,0,4971.17,1883.34,866.51,339.42,831.56,79.79,72.82,46.12,341.1,832.13,80.11,76.97,0,0.9955297666335372,0.9534118654190276,0.9809840003854521,0.9514537922750512,0.8944859091566111,0.7214902869487562,0.9162259368030726
3492,12851.41,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3493,8210.62,46,0,0,0,7.39,146.01,208.76,244.5,333.1,452.9,178.46,94.78,68.51,121.37,139.94,237.57,0,0.9448397319569046,0.959430591112486,0.9702214936265472,0.9745743926768016,0.9822169336785772,0.9990999461672808,0.9717305148697662
3494,2141.9,35,0,0,0,1235.31,1271.75,1310.17,1393.95,1330.44,1356.54,67.83,69.72,117.8,0.0,51.05,46.41,0,0.3666651104159859,0.378850553247117,0.3491993090246977,0.3883141136374247,0.40625145898501336,0.4232643914281713,0.3854241561230683
3495,3569.84,31,0,0,0,3621.88,3612.92,3620.56,3609.5,3619.24,3618.31,135.65,142.79,128.59,132.76,132.08,278.45,1,-0.013577639333975695,-0.013838155211437943,-0.011109741613069452,-0.014207919682674796,-0.012067767743092107,-0.01457768415391165,-0.013229817956360274
3496,2498.88,29,0,0,0,83.64,511.77,469.61,140.26,69.72,34.52,535.48,142.79,142.79,0.0,35.7,35.7,0,0.9861858112434372,0.9720995005762584,0.9438708541426558,0.8120718081700602,0.795200249711871,0.9665290049942374,0.9126595381397532
3497,2855.87,22,0,0,0,90.1,181.95,218.01,254.92,262.56,262.63,107.1,53.55,53.55,24.99,17.85,17.85,0,0.9080385311656344,0.908063042085249,0.910738233883195,0.9236624916400256,0.9362891168015351,0.9684509448959512,0.925873726745265
3498,713.97,28,0,0,0,314.65,362.95,777.3,382.22,376.22,384.01,53.55,42.84,13.49,13.89,14.28,21.42,0,0.4621482695351346,0.4730590921187165,0.4646553776769332,-0.08870120593302229,0.4916453072257938,0.5592952084821492,0.3936836748509509
3499,4997.77,34,0,0,0,555.11,634.72,650.64,710.93,745.77,769.01,89.25,53.55,71.4,46.41,35.7,53.55,0,0.8461293737006704,0.8507794476336445,0.8577505567483097,0.8698139370159091,0.8729993577135402,0.8889284620940942,0.8644001891510281
3500,9995.54,37,1,0,0,0.0,0.0,0.0,19.24,3.36,127.87,0.0,0.0,19.24,0.0,127.87,13.99,0,0.987207294453326,0.9996638500771344,0.9980751415131148,1.0,1.0,1.0,0.9974910476739292
3501,1070.95,23,0,0,0,958.39,885.85,773.98,795.82,612.41,480.86,89.25,124.94,71.4,124.94,71.4,35.7,0,0.5509967785610906,0.4281619123208367,0.25690274989495304,0.27729585881693825,0.17283720061627528,0.10510294598253893,0.2985495743654388
3502,356.98,21,0,0,0,281.59,320.82,342.85,349.84,356.98,0.0,49.37,35.7,7.0,7.14,35.7,0.0,0,1.0,0.0,0.020001120510953117,0.03958204941453301,0.10129419015070877,0.21118830186565085,0.22867761032364095
3503,4640.79,42,1,2,2,4190.67,4261.6,4354.95,4408.85,4447.23,4549.18,192.77,214.19,178.49,164.21,178.49,182.06,0,0.019740173548038087,0.041708416023996005,0.04997855968488115,0.061592961543185575,0.0817080712551095,0.09699210694730853,0.058620048167086464
3504,11423.47,34,0,0,0,26.56,81.78,78.43,140.44,197.8,112.13,82.0,78.64,141.26,198.38,112.45,109.09,0,0.9901842434916888,0.982684770914617,0.9877060122712276,0.9931343103277726,0.9928410544256692,0.9976749621612347,0.9907042255987016
3505,5354.75,30,0,0,0,1257.05,4106.77,4822.49,2858.9,1283.0,1372.96,4106.77,2358.45,72.5,1283.0,1372.96,1469.13,0,0.7435996078248284,0.7603996451748448,0.4661001914188338,0.09939959848732438,0.2330603669639105,0.7652458097950418,0.5113008699441306
3506,2855.87,27,1,2,0,133.9,29.7,96.24,52.01,35.34,119.8,0.07,96.53,52.16,35.45,120.16,178.92,1,0.9580513118594332,0.9876254871545272,0.9817883867262864,0.9663009870897484,0.9896003669634824,0.953114112337046,0.9727467753550872
3507,5354.75,25,0,0,0,1292.82,217.94,38.41,0.0,111.13,0.0,217.94,38.7,0.0,111.13,0.0,0.0,0,1.0,0.9792464634203276,1.0,0.9928269293617816,0.9592996871936132,0.7585657593725198,0.9483231398913736
3508,5711.74,27,2,2,2,5633.84,5758.43,5816.08,5764.61,5562.48,6007.43,267.74,207.05,203.48,0.0,646.14,0.0,1,-0.05176881300619435,0.02613214186920277,-0.009256373714489787,-0.018267638232832752,-0.008174391691498651,0.013638575985601522,-0.007949416465035206
3509,1070.95,23,2,0,0,774.08,821.7,879.25,885.78,904.35,924.98,71.4,71.4,31.7,32.84,35.7,71.4,0,0.13629954713105188,0.15556281805873293,0.17290256314487146,0.1789999533124796,0.2327372893225641,0.27720248377608664,0.19228410912429772
3510,5711.74,24,0,0,0,1413.8,857.58,761.2,675.88,455.62,0.0,49.19,54.73,35.7,9.1,0.0,0.0,0,1.0,0.9202309628939692,0.8816682832201745,0.8667306284949945,0.8498566111202541,0.7524747274910972,0.8784935355367484
3511,6425.7,31,0,0,0,11.64,11.64,11.64,11.64,2729.67,2844.98,11.64,11.64,11.64,2729.67,178.49,178.49,0,0.5572497937967847,0.5751949203977776,0.9981885242074792,0.9981885242074792,0.9981885242074792,0.9981885242074792,0.8541998018374132
3512,4640.79,44,0,0,0,4616.83,4412.85,3829.86,1951.13,804.43,312.5,160.82,127.69,43.94,90.46,178.92,90.35,0,0.93266232688831,0.8266609779800422,0.5795694267570822,0.17473964562068092,0.04911663746905152,0.005162914072819506,0.4279853214646643
3513,16421.24,57,0,0,0,268.31,838.38,264.1,219.29,343.92,342.03,839.77,264.49,438.59,343.92,342.03,1369.17,0,0.9791714876586664,0.979056392818082,0.9866459536551442,0.9839171706886934,0.9489453902384959,0.983660795408873,0.976899531744659
3514,5711.74,32,0,0,0,604.09,91.1,0.0,0.0,0.0,0.0,91.21,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.9840503944507276,0.8942371326425922,0.9797145878488868
3515,7496.65,38,0,0,0,1053.24,0.0,0.0,0.0,62.19,0.0,0.0,0.0,0.0,62.19,0.0,815.85,0,1.0,0.9917042945849146,1.0,1.0,1.0,0.8595052456764022,0.9752015900435528
3516,4997.77,34,0,0,0,4731.5,4861.62,4976.99,5032.11,4919.91,4894.03,249.89,249.89,189.2,189.2,360.55,192.77,0,0.020757257736950814,0.015578948210902178,-0.006871064494764512,0.004157854403063897,0.027242149998899616,0.05327776188179936,0.019023817956141897
3517,1784.92,33,0,0,0,483.28,328.39,245.57,241.07,194.2,194.2,71.4,45.84,9.42,3.89,13.92,0.0,0,0.891199605584564,0.891199605584564,0.8649407256347624,0.862419604239966,0.8160197655917353,0.7292427671828431,0.8425036789697392
3518,8567.6,43,0,0,0,7966.12,8092.39,8235.25,7626.35,6287.73,6390.97,277.23,296.3,257.03,221.33,233.82,218.01,1,0.25405364396096924,0.2661036929828657,0.10986157150193752,0.03879149353377846,0.05546594145384938,0.07020402446426076,0.1324133946496102
3519,3212.85,50,0,0,0,3042.96,3090.62,3102.69,1024.47,1061.03,1049.53,128.51,78.39,36.66,53.05,20.99,12.57,0,0.6733336445834694,0.6697542680174922,0.6811335729959382,0.03428731500070027,0.03804410414429557,0.052878285634249934,0.3582385317293577
3520,4283.8,30,0,0,0,3626.81,3671.93,3737.4,3679.0,2537.97,1691.35,132.3,196.41,150.08,107.7,71.58,60.76,0,0.6051753116391989,0.4075423689247865,0.14118306176758955,0.1275503058032588,0.14283346561464128,0.15336617022269952,0.26294178066202906
3521,2141.9,30,0,0,0,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,9.42,0.0,1,0.9956020355758906,0.9956020355758906,0.9956020355758906,0.9956020355758906,0.9956020355758906,0.9956020355758906,0.9956020355758906
3522,1784.92,45,0,0,0,1599.18,1792.59,1764.21,1657.62,1618.88,1454.89,1642.55,107.1,56.76,45.87,55.12,62.86,0,0.1848990430943684,0.0930237769759989,0.0713197230127962,0.011602760908051922,-0.004297111355130675,0.10406068619321876,0.07676814647155057
3523,2141.9,21,0,0,0,1462.53,1168.19,891.57,909.42,928.51,934.69,66.36,50.33,32.49,33.52,35.7,35.7,0,0.5636164153321817,0.5665017040944955,0.5754143517437789,0.5837480741397824,0.4546010551379616,0.3171810075166908,0.5101771013274817
3524,7496.65,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3525,1784.92,31,0,0,0,1677.57,1720.95,1770.57,1655.08,331.39,343.85,71.4,78.54,41.05,17.85,17.85,14.03,1,0.8073583129776125,0.8143390179952044,0.07274275597785904,0.008039576003406391,0.035839141250028024,0.060142751495865426,0.2997435926166627
